OTM,DTE,Budget,Annual%,Excess%,MaxDD%,Sharpe,Calmar,Trades
15%,180-270/x25,0.25,11.579868796635928,0.5329254820087179,49.57812073792711,0.6834330046195985,0.2335681269132366,0
15%,180-270/x25,0.5,11.999684857997872,0.9527415433706619,47.31878684505618,0.7427933793800097,0.2535924028925434,0
15%,180-270/x25,1.0,12.802880214880318,1.7559369002531078,42.971186420616604,0.8631301078706796,0.2979410456476898,0
15%,180-270/x25,1.5,13.623928821892584,2.5769855072653733,38.167396984958,0.9800691659691543,0.3569520034929774,0
15%,180-270/x25,2.0,14.392401554904177,3.345458240276967,33.40026884996805,1.0568704103580564,0.4309067576537769,0
15%,180-270/x25,3.3000000000000003,16.295991844818538,5.249048530191327,35.801928824084996,1.079348454083447,0.4551707793423619,0
15%,180-270/x30,0.25,11.637242997355246,0.5902996827280358,49.09167645408261,0.6857312407318666,0.23705124448622203,0
15%,180-270/x30,0.5,12.096393301063756,1.0494499864365459,46.4371923135797,0.7467215887560048,0.26048933405317853,0
15%,180-270/x30,1.0,13.006350509931174,1.9594071953039638,40.98530886725611,0.8698452721938208,0.31734177121993534,0
15%,180-270/x30,1.5,13.878457937396128,2.8315146227689176,35.32676716963585,0.9845325943666653,0.39285955238284503,0
15%,180-270/x30,2.0,14.726626056240356,3.6796827416131457,29.57627803515448,1.059001759209657,0.4979201926197823,0
15%,180-270/x30,3.3000000000000003,16.772176969890484,5.725233655263274,35.62606476262608,1.0781143547993426,0.47078387920872816,0
15%,180-270/x45,0.25,11.539057659902173,0.4921143452749632,50.19207995354964,0.6804876491195287,0.22989797734186387,0
15%,180-270/x45,0.5,11.935045712381399,0.8881023977541886,48.516411352480894,0.736690892327387,0.24600017560390106,0
15%,180-270/x45,1.0,12.696720936864425,1.649777622237215,45.171391715783585,0.85260693772992,0.2810788079488814,0
15%,180-270/x45,1.5,13.439304052396839,2.3923607377696285,41.87408802900416,0.9599713500138968,0.32094559392166533,0
15%,180-270/x45,2.0,14.191576482217894,3.1446331675906833,38.39675658900962,1.0371632742527763,0.36960352235271815,0
15%,180-270/x45,3.3000000000000003,16.0742972460582,5.027353931430991,35.89044398036157,1.0752420008921233,0.44787122875531127,0
18%,30-60/x1,0.25,14.42404508719477,3.37710177256756,39.39164582403221,0.7865325966659641,0.3661701557642177,0
18%,30-60/x1,0.5,17.36260018173632,6.315656867109109,37.18855126324969,0.8467649144801922,0.46688025190414756,0
18%,30-60/x1,1.0,22.476703493146942,11.429760178519732,35.034732160671005,0.8106262799037449,0.6415548830248702,0
18%,30-60/x1,1.5,26.865772415283452,15.818829100656242,37.23115577638166,0.7510035767685005,0.7215938333111404,0
18%,30-60/x1,2.0,30.754209999881542,19.707266685254332,44.128918012536076,0.7095872044940003,0.6969173817301602,0
18%,30-60/x1,3.3000000000000003,39.24744339755861,28.200500082931402,56.54410195149225,0.6580298513480629,0.6941032228476808,0
18%,30-60/x7,0.25,12.640596779125168,1.593653464497958,46.07914422442415,0.719435809546837,0.27432360109728443,0
18%,30-60/x7,0.5,14.053391629239576,3.0064483146123653,40.22612755940548,0.7845246949076301,0.3493597937928698,0
18%,30-60/x7,1.0,16.690372456293034,5.643429141665823,36.427743197844975,0.8294649816873608,0.45817750404258967,0
18%,30-60/x7,1.5,19.097090775321313,8.050147460694102,38.00828979628138,0.8109712238182009,0.5024454106637999,0
18%,30-60/x7,2.0,21.334116529677893,10.287173215050682,44.658895475449896,0.7795517963067599,0.47771258788533605,0
18%,30-60/x7,3.3000000000000003,26.547785995408013,15.500842680780803,56.630636769985735,0.721819300237432,0.4687884069401521,0
18%,30-60/x10,0.25,13.378684993907374,2.3317416792801637,42.03468429255107,0.7501831741978199,0.31827728027633123,0
18%,30-60/x10,0.5,15.449301843325426,4.402358528698215,37.44435948443748,0.8219339625712235,0.4125935669896135,0
18%,30-60/x10,1.0,19.217914157517015,8.170970842889805,35.18623440323466,0.8400726222002953,0.5461770628047177,0
18%,30-60/x10,1.5,22.63813959962455,11.591196284997341,36.74335078790057,0.8017719402308001,0.6161152729456345,0
18%,30-60/x10,2.0,25.811243388859097,14.764300074231887,43.152652695031094,0.765155003182568,0.5981380466056769,0
18%,30-60/x10,3.3000000000000003,33.28848500924393,22.241541694616718,54.95204290982255,0.7137526955573124,0.605773384328423,0
18%,30-60/x14,0.25,13.158725783501612,2.1117824688744022,46.8539132562549,0.7431826824474445,0.2808458220241604,0
18%,30-60/x14,0.5,15.119468836361882,4.072525521734672,41.76853985853417,0.8312841681607551,0.3619822212500125,0
18%,30-60/x14,1.0,18.86671677083349,7.819773456206281,36.959684846903166,0.9085648611299898,0.5104674687834717,0
18%,30-60/x14,1.5,22.435448004270597,11.388504689643387,35.47043136553853,0.9067422916674501,0.6325112816662237,0
18%,30-60/x14,2.0,25.861775639607476,14.814832324980266,41.052898258341145,0.8843021887204932,0.6299622374250488,0
18%,30-60/x14,3.3000000000000003,34.30131164516246,23.254368330535247,51.99503484339999,0.8374618072804667,0.6597035995546892,0
18%,30-60/x21,0.25,13.640342698847817,2.593399384220607,48.205984704220675,0.7522387274872897,0.2829595284183364,0
18%,30-60/x21,0.5,16.15542447967664,5.1084811650494295,44.32142739174139,0.8669347118663423,0.3645059608952701,0
18%,30-60/x21,1.0,21.204546944014236,10.157603629387026,39.64346812909768,1.0450511360439063,0.5348812287300978,0
18%,30-60/x21,1.5,26.279725318435652,15.232782003808442,36.283120906456176,1.148898368850313,0.7242961647700893,0
18%,30-60/x21,2.0,31.398166018690365,20.351222704063154,32.85701194928616,1.196426466317281,0.9556001643470357,0
18%,30-60/x21,3.3000000000000003,44.96788016139466,33.92093684676745,31.07657995133179,1.2090600060364376,1.4470022194146739,0
18%,30-60/x25,0.25,14.582656169936502,3.535712855309292,49.70950388706332,0.7766271967873232,0.29335750771255586,0
18%,30-60/x25,0.5,18.011784784998053,6.964841470370843,47.44637303041542,0.897456713060629,0.37962406048301367,0
18%,30-60/x25,1.0,24.837167117027214,13.790223802400003,42.66607777667406,1.0484193323950746,0.5821291389152702,0
18%,30-60/x25,1.5,31.633574124938058,20.586630810310847,37.5832352447889,1.1095562710659725,0.8416937477282296,0
18%,30-60/x25,2.0,38.44936286003762,27.402419545410407,34.84130754042969,1.1249898393741684,1.103556828784946,0
18%,30-60/x25,3.3000000000000003,56.42786555480046,45.38092224017325,30.858324405083337,1.1023484066980926,1.8286108090011852,0
18%,45-75/x1,0.25,14.427844533815314,3.380901219188104,39.39164582403221,0.786793346035395,0.36626660887098855,0
18%,45-75/x1,0.5,17.369890949558673,6.322947634931463,37.18855126324969,0.8483929044652198,0.4670763006227638,0
18%,45-75/x1,1.0,22.492572473179084,11.445629158551874,35.034732160671005,0.8140369374762062,0.6420078329706372,0
18%,45-75/x1,1.5,26.891227944479645,15.844284629852435,37.23115577638167,0.7541872038434637,0.7222775491041467,0
18%,45-75/x1,2.0,30.788429241161495,19.741485926534285,44.12891801253607,0.7119603603788237,0.6976928197608464,0
18%,45-75/x1,3.3000000000000003,39.3074325270252,28.26048921239799,56.544101951492266,0.658265885409683,0.6951641492289689,0
18%,45-75/x7,0.25,12.66384957070712,1.6169062560799095,46.07914422442415,0.721891246856235,0.2748282283418509,0
18%,45-75/x7,0.5,14.098693669503648,3.0517503548764378,40.22612755940548,0.7904047922940212,0.35048597826581396,0
18%,45-75/x7,1.0,16.781522106847046,5.7345787922198355,36.427743197844975,0.8413551851878932,0.4606797082021766,0
18%,45-75/x7,1.5,19.237031177476503,8.190087862849293,36.78362108982568,0.825007781961271,0.5229781790786621,0
18%,45-75/x7,2.0,21.524457324405443,10.477514009778233,43.596662313811194,0.7933521948296836,0.49371800917857445,0
18%,45-75/x7,3.3000000000000003,26.875983919236045,15.829040604608835,55.86156528608151,0.733071497291695,0.4811176303706706,0
18%,45-75/x10,0.25,13.404400126480764,2.357456811853554,42.03468429255107,0.752854114200212,0.3188890401362226,0
18%,45-75/x10,0.5,15.50272404243518,4.455780727807969,37.44435948443748,0.8278880081371226,0.4140202758409682,0
18%,45-75/x10,1.0,19.326663877392015,8.279720562764805,35.18623440323466,0.8496670585594316,0.5492677521529647,0
18%,45-75/x10,1.5,22.804822326412854,11.757879011785644,36.18560045701886,0.8115286155708208,0.6302181541384217,0
18%,45-75/x10,2.0,26.03708339071349,14.99014007608628,42.88775687220651,0.774092415986491,0.6070982790798946,0
18%,45-75/x10,3.3000000000000003,33.674404773173826,22.627461458546616,54.95200188463368,0.7207189154854923,0.6127966883512256,0
18%,45-75/x14,0.25,13.016550961138918,1.969607646511708,46.8539132562549,0.7380585214171497,0.2778113941080735,0
18%,45-75/x14,0.5,14.82717553275339,3.78023221812618,41.76853985853417,0.8220413743979075,0.3549842915977321,0
18%,45-75/x14,1.0,18.267650006194014,7.220706691566804,36.959684846903166,0.8938041860915971,0.49425881421509615,0
18%,45-75/x14,1.5,21.512916635460755,10.465973320833545,35.47043136553853,0.8872844113848988,0.606502819595302,0
18%,45-75/x14,2.0,24.60280609142027,13.55586277679306,40.58366369108456,0.8606996098434923,0.6062243734003993,0
18%,45-75/x14,3.3000000000000003,32.10765689693766,21.060713582310452,51.995019354916415,0.8064864658193178,0.617514086835352,0
18%,45-75/x21,0.25,13.319380142561442,2.272436827934232,48.205984704220675,0.7393871462076559,0.2763013809236691,0
18%,45-75/x21,0.5,15.49745690491331,4.4505135902861,44.32142739174139,0.8403790645359351,0.34966060023150386,0
18%,45-75/x21,1.0,19.839869777837073,8.792926463209863,39.64346812909768,0.9901392178295932,0.5004574704016606,0
18%,45-75/x21,1.5,24.157549951923784,13.110606637296573,36.283120906456176,1.0679587043450174,0.6658068365785266,0
18%,45-75/x21,2.0,28.47037096717333,17.42342765254612,32.85701194928616,1.0958001841628904,0.8664930034148121,0
18%,45-75/x21,3.3000000000000003,39.71446243137675,28.667519116749542,31.182823126537773,1.0838060616691647,1.273600606020121,0
18%,45-75/x25,0.25,14.263657584008893,3.216714269381683,49.70950388706332,0.7642797504711192,0.28694025223858544,0
18%,45-75/x25,0.5,17.364471388371516,6.317528073744306,47.44637303041542,0.8732427558286874,0.36598100717287807,0
18%,45-75/x25,1.0,23.47071220352166,12.42376888889445,42.66607777667406,1.0022422714193295,0.5501024098435717,0
18%,45-75/x25,1.5,29.485610148568785,18.438666833941575,37.5832352447889,1.047239220698181,0.7845415637190816,0
18%,45-75/x25,2.0,35.454196536055974,24.407253221428764,34.84130754042969,1.0525296475948949,1.01759087241244,0
18%,45-75/x25,3.3000000000000003,50.921671475866745,39.87472816123953,30.858324405083337,1.0196955457878265,1.6501761666449506,0
18%,45-75/x30,0.25,13.67157966941004,2.6246363547828295,47.744103219246725,0.744053918218775,0.2863511668996794,0
18%,45-75/x30,0.5,16.231551054607007,5.184607739979796,43.32241673859164,0.8536833021232333,0.37466864216159784,0
18%,45-75/x30,1.0,21.421141473832115,10.374198159204905,34.49712405761773,1.0461460031010952,0.6209544145782742,0
18%,45-75/x30,1.5,26.692424391555967,15.645481076928757,31.22918916688854,1.195107893733022,0.854726782975756,0
18%,45-75/x30,2.0,32.0647713503184,21.017828035691192,27.89312481390554,1.301983082860634,1.1495582357389076,0
18%,45-75/x30,3.3000000000000003,46.53721896029015,35.49027564566293,23.329336693401846,1.4398453683138386,1.9947939185708656,0
18%,60-90/x1,0.25,14.139486852878003,3.0925435382507924,38.98528590791492,0.822269393433148,0.3626877813920908,0
18%,60-90/x1,0.5,16.806381172038098,5.759437857410887,28.14831872774527,0.9437931891119955,0.5970651865424689,0
18%,60-90/x1,1.0,21.404163401476573,10.357220086849363,27.41552552529953,0.9859127037621183,0.7807314647944441,0
18%,60-90/x1,1.5,25.336821625812057,14.289878311184847,27.75336292892372,0.9396246058060729,0.9129279824826844,0
18%,60-90/x1,2.0,28.8118413994529,17.76489808482569,29.26569350854876,0.8915842324811017,0.9844920090834925,0
18%,60-90/x1,3.3000000000000003,36.40260661387038,25.355663299243172,40.28679670894835,0.8129001303611679,0.9035865243111962,0
18%,60-90/x7,0.25,12.737124333152106,1.6901810185248962,43.32010027087928,0.7648047809998947,0.2940234268505209,0
18%,60-90/x7,0.5,14.188345156396288,3.1414018417690777,34.72820941104534,0.8794755314312587,0.40855389313229806,0
18%,60-90/x7,1.0,16.79536443313694,5.748421118509729,26.64920833749114,0.9947307322296887,0.6302387755927658,0
18%,60-90/x7,1.5,19.112033636824588,8.065090322197378,26.608444945392478,0.9967717297304592,0.7182694695630467,0
18%,60-90/x7,2.0,21.209378940842072,10.162435626214862,28.695393955385835,0.9630246365672422,0.7391213716674305,0
18%,60-90/x7,3.3000000000000003,25.97648211257706,14.92953879794985,40.20913186425126,0.8824199169418377,0.6460343933879352,0
18%,60-90/x10,0.25,12.892497492738064,1.845554178110854,41.943504851195534,0.7737607246710919,0.3073776866877777,0
18%,60-90/x10,0.5,14.488994113692666,3.4420507990654556,31.85673670952228,0.8978753436104716,0.4548172728991971,0
18%,60-90/x10,1.0,17.35952778772747,6.312584473100259,25.083140073643527,1.0306549459340941,0.6920795297861548,0
18%,60-90/x10,1.5,19.914942444724026,8.867999130096816,24.267232522846488,1.0427230747438214,0.8206515689819603,0
18%,60-90/x10,2.0,22.261929278997528,11.214985964370317,28.709307331290844,1.0121306731195991,0.7754255099959799,0
18%,60-90/x10,3.3000000000000003,27.722069537856186,16.675126223228975,39.99845479158735,0.9300653303322871,0.6930785122150972,0
18%,60-90/x14,0.25,12.562040136377028,1.5150968217498182,45.342406772200825,0.7587661402152859,0.277048375475268,0
18%,60-90/x14,0.5,13.923111813448141,2.876168498820931,38.58379725644555,0.8799229469123684,0.36085385066971964,0
18%,60-90/x14,1.0,16.506296169806234,5.459352855179024,27.352249084503715,1.032617676480436,0.6034712582066166,0
18%,60-90/x14,1.5,18.91694528536685,7.87000197073964,28.556403805903663,1.0616496084592884,0.6624414409441856,0
18%,60-90/x14,2.0,21.202739817408855,10.155796502781644,28.91191899694507,1.0355661984056248,0.7333563648836042,0
18%,60-90/x14,3.3000000000000003,26.725780779817153,15.678837465189943,39.38537251675359,0.9523253857340228,0.6785712327196766,0
18%,60-90/x21,0.25,12.412225808885523,1.365282494258313,47.934025597781115,0.7247751488048858,0.2589439475214886,0
18%,60-90/x21,0.5,13.677121863685858,2.6301785490586482,43.79503227423772,0.8104193836892795,0.31229847664095406,0
18%,60-90/x21,1.0,16.137075634682517,5.090132320055307,35.25445793966846,0.9292717199916246,0.45773149206543357,0
18%,60-90/x21,1.5,18.50959000734731,7.462646692720099,38.89119875027202,0.9854813239980821,0.47593261720218505,0
18%,60-90/x21,2.0,20.823976514375374,9.777033199748164,41.11860469318902,1.0051087394181542,0.5064368470125813,0
18%,60-90/x21,3.3000000000000003,26.596064502167494,15.549121187540283,44.15359459675918,1.0004923838692215,0.6023533246853613,0
18%,60-90/x25,0.25,12.89815385514994,1.8512105405227306,47.64135185164439,0.7265164886592188,0.27073442196424047,0
18%,60-90/x25,0.5,14.632167507020789,3.5852241923935786,43.219860332637005,0.8172925778069611,0.33855193872460215,0
18%,60-90/x25,1.0,18.009542675209577,6.962599360582367,36.183935473888006,0.9560808351834466,0.4977220537054653,0
18%,60-90/x25,1.5,21.266063027517678,10.219119712890468,34.122343907167746,1.0303981094507948,0.6232298427497686,0
18%,60-90/x25,2.0,24.43806624496485,13.391122930337641,32.15607997731936,1.0576679872326087,0.7599827548072323,0
18%,60-90/x25,3.3000000000000003,32.398242534156154,21.351299219528943,35.19591427718403,1.043436084899232,0.9205114627511897,0
18%,60-90/x30,0.25,13.159620512073268,2.1126771974460574,46.15339237659474,0.7387935360164866,0.2851279144270825,0
18%,60-90/x30,0.5,15.15737233262644,4.11042901799923,40.14608107723655,0.8399163929963411,0.37755546558742203,0
18%,60-90/x30,1.0,19.024194675282047,7.9772513606548365,35.64707201871238,0.9899780997715172,0.5336818312958661,0
18%,60-90/x30,1.5,22.76686138533148,11.71991807070427,33.45332855344631,1.0679074765441314,0.6805559377733751,0
18%,60-90/x30,2.0,26.420790527534542,15.373847212907332,31.455995934216112,1.0962623884200804,0.8399285968496535,0
18%,60-90/x30,3.3000000000000003,35.67144282971795,24.624499515090736,36.31204964143437,1.0879223066777672,0.9823582855266464,0
18%,60-90/x45,0.25,13.052763541385692,2.005820226758482,47.65889306711395,0.7338408172046217,0.27387886502115355,0
18%,60-90/x45,0.5,14.975388921214794,3.9284456065875837,43.2373007853924,0.8375244896420462,0.3463534644668242,0
18%,60-90/x45,1.0,18.818464895754804,7.771521581127594,36.21112290112804,1.020824538410938,0.5196874161328087,0
18%,60-90/x45,1.5,22.667472120699017,11.620528806071807,34.04839101495981,1.1545998469779384,0.6657428279280401,0
18%,60-90/x45,2.0,26.525439067961187,15.478495753333977,32.01452606285399,1.2371059557478854,0.8285438621169622,0
18%,60-90/x45,3.3000000000000003,36.699488477796564,25.652545163169354,27.742084268458612,1.3086990717396232,1.3228814433211884,0
18%,75-105/x1,0.25,14.190332303253527,3.1433889886263167,38.98528590791492,0.8192722400410631,0.3639920029513638,0
18%,75-105/x1,0.5,16.905240088315065,5.858296773687854,28.14831872774527,0.9408364158343347,0.6005772583373474,0
18%,75-105/x1,1.0,21.59699585763395,10.55005254300674,27.41552552529953,0.991762689618767,0.7877651602083594,0
18%,75-105/x1,1.5,25.616723475339032,14.569780160711822,27.75336292892372,0.9513587426011706,0.9230133134115452,0
18%,75-105/x1,2.0,29.179757054074962,18.13281373944775,28.08796926947198,0.9049100883658482,1.038870299740381,0
18%,75-105/x1,3.3000000000000003,36.97432657664657,25.927383262019358,36.49600295344684,0.8236265920595625,1.0131061920345048,0
18%,75-105/x7,0.25,12.74087656940428,1.69393325477707,43.32010027087928,0.7594008964588443,0.29411004336868946,0
18%,75-105/x7,0.5,14.198147099210301,3.1512037845830907,34.72820941104534,0.8712708855032806,0.4088361404171494,0
18%,75-105/x7,1.0,16.806280405023323,5.759337090396112,26.64920833749114,0.9978161766255444,0.6306483927096475,0
18%,75-105/x7,1.5,19.12227111505118,8.07532780042397,26.608444945392478,1.0186860422001278,0.7186542150168905,0
18%,75-105/x7,2.0,21.206014080682166,10.159070766054956,26.5683510044612,0.995935681430321,0.7981682445072101,0
18%,75-105/x7,3.3000000000000003,25.927694660267917,14.880751345640707,34.158895567974554,0.9168512269530241,0.7590319953018696,0
18%,75-105/x10,0.25,12.80263807280595,1.7556947581787394,41.943504851195534,0.7628397114521586,0.3052352949098156,0
18%,75-105/x10,0.5,14.309133085896274,3.262189771269064,31.85673670952228,0.8779787690183017,0.44917133905994644,0
18%,75-105/x10,1.0,16.987713611384912,5.940770296757702,25.083140073643527,1.0132888084377865,0.6772562590452939,0
18%,75-105/x10,1.5,19.350473937002356,8.303530622375145,24.267232522846488,1.0429282615304698,0.7973910464979791,0
18%,75-105/x10,2.0,21.49563463146118,10.448691316833969,23.909496441650273,1.024515656668372,0.899041712732011,0
18%,75-105/x10,3.3000000000000003,26.42929542616468,15.382352111537468,32.80367395442361,0.9445177409648172,0.8056809570441625,0
18%,75-105/x14,0.25,12.476017403041295,1.429074088414085,45.342406772200825,0.747764894738845,0.275151194900626,0
18%,75-105/x14,0.5,13.750993687898339,2.7040503732711283,38.58379725644555,0.8582190761090697,0.356392959368487,0
18%,75-105/x14,1.0,16.162045183467377,5.115101868840167,27.352249084503715,1.0096074430933983,0.5908854198254544,0
18%,75-105/x14,1.5,18.398132392877464,7.351189078250254,28.556403805903663,1.057404705886725,0.6442734357564271,0
18%,75-105/x14,2.0,20.507813669101903,9.460870354474693,28.91191899694507,1.0470938323955064,0.7093203903645701,0
18%,75-105/x14,3.3000000000000003,25.57771255153145,14.530769236904241,32.02727948493916,0.9703734618272587,0.7986227042343507,0
18%,75-105/x21,0.25,12.23806437224535,1.1911210576181404,47.934025597781115,0.7208261393896132,0.2553105903296354,0
18%,75-105/x21,0.5,13.333580263836087,2.2866369492088765,43.79503227423772,0.8047125809466553,0.304454171430752,0
18%,75-105/x21,1.0,15.460534467048337,4.413591152421127,35.25445793966846,0.9222844476738198,0.43854126174642094,0
18%,75-105/x21,1.5,17.513764257189557,6.466820942562347,38.89119875027202,0.9748114628739758,0.45032719021208006,0
18%,75-105/x21,2.0,19.51356955201682,8.466626237389608,41.11860469318902,0.9872983070904718,0.4745678920191835,0
18%,75-105/x21,3.3000000000000003,24.492126999518593,13.445183684891383,44.15359459675918,0.9607064595332498,0.5547029007082537,0
18%,75-105/x25,0.25,12.52560431995342,1.4786610053262095,47.64135185164439,0.714014694781084,0.2629145444688108,0
18%,75-105/x25,0.5,13.914578293827585,2.867634979200375,43.219860332637005,0.7980865292340287,0.32194871030899985,0
18%,75-105/x25,1.0,16.607156126087187,5.5602128114599765,36.183935473888006,0.9386986747804966,0.45896489446460775,0
18%,75-105/x25,1.5,19.211794060513256,8.164850745886046,34.122343907167746,1.0267080497796082,0.5630267988852202,0
18%,75-105/x25,2.0,21.762106214359967,10.715162899732757,32.15607997731936,1.0656745176492448,0.6767648988841124,0
18%,75-105/x25,3.3000000000000003,28.187196008193215,17.140252693566005,27.43886226468336,1.054799261085668,1.027272768684474,0
18%,75-105/x30,0.25,12.702183882140483,1.6552405675132729,46.15339237659474,0.7229526157047927,0.27521668999962834,0
18%,75-105/x30,0.5,14.242076960266514,3.195133645639304,40.14608107723655,0.8130969206613803,0.3547563442834273,0
18%,75-105/x30,1.0,17.193490875028637,6.146547560401427,35.64707201871238,0.9559691171611435,0.48232547307120155,0
18%,75-105/x30,1.5,20.02173728132446,8.974793966697248,33.45332855344631,1.0377322461675202,0.5984976128559814,0
18%,75-105/x30,2.0,22.772979701677155,11.726036387049945,31.455995934216112,1.069194050829393,0.7239630800214452,0
18%,75-105/x30,3.3000000000000003,29.671320738201445,18.624377423574234,27.03479093645332,1.0534373053434434,1.0975235875855458,0
18%,75-105/x45,0.25,12.73014876712535,1.6832054524981395,47.65889306711395,0.7168812793272786,0.2671096189581778,0
18%,75-105/x45,0.5,14.338837908865676,3.2918945942384656,43.2373007853924,0.8053208085878211,0.3316311991823045,0
18%,75-105/x45,1.0,17.511020995560145,6.4640776809329346,36.21112290112804,0.966902489453283,0.48358127538250534,0
18%,75-105/x45,1.5,20.674800576172146,9.627857261544936,34.04839101495981,1.0960950022855103,0.6072181374764017,0
18%,75-105/x45,2.0,23.831989601938265,12.785046287311054,32.01452606285399,1.185741714112246,0.744411757186379,0
18%,75-105/x45,3.3000000000000003,32.057615028632156,21.010671714004946,26.973866938526143,1.2805491506457622,1.1884693841521483,0
18%,90-120/x1,0.25,11.723039686012825,0.676096371385615,49.17095909187841,0.7171153028919383,0.23841389109591574,0
18%,90-120/x1,0.5,12.294795327701591,1.2478520130743807,46.46346146189415,0.7924004208053286,0.2646121261926398,0
18%,90-120/x1,1.0,13.406467191706884,2.359523877079674,40.863884668850794,0.8623805292303737,0.32807618023467544,0
18%,90-120/x1,1.5,14.45554547175323,3.408602157126019,41.00812529771461,0.8450874112570482,0.3525044211801323,0
18%,90-120/x1,2.0,15.456250722439634,4.409307407812424,47.59597321129164,0.8023201225739888,0.32473862134985826,0
18%,90-120/x1,3.3000000000000003,17.85842821794461,6.8114849033174,57.79314635454329,0.7185602293325984,0.309005986772006,0
18%,90-120/x7,0.25,11.838136286055967,0.7911929714287567,48.90938481023582,0.7238238786992288,0.24204222424769622,0
18%,90-120/x7,0.5,12.529087711371822,1.4821443967446122,45.93317489769924,0.8069120488212482,0.27276772701377966,0
18%,90-120/x7,1.0,13.860349559870011,2.813406245242801,39.77306943891794,0.8869107088855018,0.3484857908981916,0
18%,90-120/x7,1.5,15.128946529606635,4.082003214979425,41.83430033864323,0.8701774718756026,0.36163976467013376,0
18%,90-120/x7,2.0,16.35201132431159,5.30506800968438,48.8422951237731,0.8266490416480488,0.3347920338893441,0
18%,90-120/x7,3.3000000000000003,19.338929905213575,8.291986590586365,59.8490190707195,0.7446733676173283,0.3231286026987691,0
18%,90-120/x10,0.25,11.867532381648882,0.8205890670216718,49.41464584170355,0.7262058713699149,0.24016224703230116,0
18%,90-120/x10,0.5,12.590048335689218,1.5431050210620079,46.9473629907442,0.8136529351048506,0.2681737063308834,0
18%,90-120/x10,1.0,14.00620444968894,2.9592611350617304,41.84188741475358,0.9042596283655002,0.3347412202239785,0
18%,90-120/x10,1.5,15.362682691139273,4.315739376512063,36.71195904108935,0.8926777243660318,0.4184653473257803,0
18%,90-120/x10,2.0,16.68321341433274,5.636270099705531,42.70342387515995,0.8498772576691256,0.39067624795390615,0
18%,90-120/x10,3.3000000000000003,19.956528749193048,8.909585434565837,52.85349962671966,0.7670515117731681,0.3775819745170514,0
18%,90-120/x14,0.25,12.06104616558168,1.014102850954469,49.548171522903495,0.7372373175568593,0.2434206105871434,0
18%,90-120/x14,0.5,12.970203309272922,1.9232599946457114,47.21655365037842,0.8374592395877211,0.27469610351726653,0
18%,90-120/x14,1.0,14.733087124193522,3.686143809566312,42.38860508801694,0.9497969971149022,0.34757187913122667,0
18%,90-120/x14,1.5,16.426786304569553,5.379842989942343,37.53457538698477,0.9487142941953861,0.43764412239136696,0
18%,90-120/x14,2.0,18.064687782130704,7.017744467503494,37.274701789756264,0.9089847589186693,0.4846366815762211,0
18%,90-120/x14,3.3000000000000003,22.052245805211168,11.005302490583958,43.78083372572797,0.8261841833773936,0.5036963421793423,0
18%,90-120/x21,0.25,12.481976310863296,1.4350329962360853,47.01151357169549,0.7368155155277497,0.2655089224435947,0
18%,90-120/x21,0.5,13.781540612595133,2.734597297967923,41.921774656561475,0.8458562081891475,0.3287442081233097,0
18%,90-120/x21,1.0,16.223238525325257,5.176295210698047,31.591508302400307,1.0208539525709557,0.513531622802974,0
18%,90-120/x21,1.5,18.48221793345175,7.43527461882454,25.269689570061075,1.1063173763593672,0.7313986933717238,0
18%,90-120/x21,2.0,20.606573635027914,9.559630320400704,24.801783910884325,1.1209368873687031,0.8308504625743743,0
18%,90-120/x21,3.3000000000000003,25.640075549069795,14.593132234442585,27.122751473331952,1.0559128065588288,0.9453346049452256,0
18%,90-120/x25,0.25,12.935105200969321,1.888161886342111,47.86913447150711,0.7448260014461008,0.2702180714938269,0
18%,90-120/x25,0.5,14.636313018773993,3.589369704146783,43.6769749234891,0.8438427757856722,0.3351036339950987,0
18%,90-120/x25,1.0,17.763793705839646,6.716850391212436,35.230120011625566,0.952979933641017,0.5042217767063463,0
18%,90-120/x25,1.5,20.614306235270764,9.567362920643554,26.674606323782978,0.9674502838755549,0.772806390656687,0
18%,90-120/x25,2.0,23.271439485232893,12.224496170605683,25.207010781443273,0.9435956886182387,0.9232129778103123,0
18%,90-120/x25,3.3000000000000003,29.511361403925473,18.464418089298263,24.187316194994466,0.8703739690048384,1.220117236902572,0
18%,90-120/x30,0.25,13.027779950492535,1.9808366358653249,45.66155588924046,0.7482087959716457,0.28531178355143083,0
18%,90-120/x30,0.5,14.826980232422837,3.780036917795627,39.14293308307811,0.8545221962360636,0.378790730908019,0
18%,90-120/x30,1.0,18.14772045970323,7.1007771450760195,26.222051964358595,0.9893970832930021,0.6920785789140333,0
18%,90-120/x30,1.5,21.182719824338392,10.135776509711182,25.527269033641346,1.0314894855298968,0.8298075205938618,0
18%,90-120/x30,2.0,23.998848629962865,12.951905315335654,25.137470010988753,1.0267579364575512,0.9547042172291744,0
18%,90-120/x30,3.3000000000000003,30.656076299564127,19.609132984936917,24.65219268037071,0.9735131789123491,1.2435435945612257,0
18%,90-120/x45,0.25,12.189300096971323,1.1423567823441125,49.48558019092009,0.7055459064927134,0.24632024217850615,0
18%,90-120/x45,0.5,13.258473903124912,2.211530588497702,46.99522797571496,0.7851414008534079,0.2821238341470819,0
18%,90-120/x45,1.0,15.370874666644863,4.323931352017652,41.944056710864885,0.934445547943967,0.3664613266332749,0
