OTM,DTE,AnnualBudget%,PerRebal%,Annual%,Excess%,MaxDD%,Sharpe,Calmar,Sortino,Trades
15%,120-180/x21,5.0,0.417,11.816365685573228,0.7694223709460175,49.52719998528012,0.7123233357230748,0.23858335801509362,0.8909495094283573,0
15%,120-180/x25,2.0,0.167,11.446507501945003,0.3995641873177931,51.28081120043392,0.6619222520367625,0.22321229391644543,0.8152246801700047,0
15%,120-180/x25,3.33,0.278,11.679351898862933,0.6324085842357228,50.67529081025013,0.6874730421106574,0.23047429451555396,0.853300788864956,0
15%,120-180/x25,5.0,0.417,11.947319845412107,0.9003765307848965,50.070679265948485,0.7176772643411601,0.2386091025838571,0.8979891725358616,0
15%,120-180/x30,2.0,0.167,11.452570895255532,0.4056275806283214,51.30495167325761,0.6619681857762495,0.22322544943015923,0.8147785666236826,0
15%,120-180/x30,3.33,0.278,11.69022043699719,0.6432771223699802,50.724715407058476,0.6876897358042138,0.2304639926155301,0.8530152243063424,0
15%,120-180/x30,5.0,0.417,11.965344634357455,0.9184013197302452,50.14298230853325,0.7182541486816739,0.23862451101798973,0.8983128930004932,0
15%,120-180/x45,2.0,0.167,11.52099547526404,0.4740521606368304,51.42917105134765,0.6588164585999903,0.22401674457792262,0.8075625078440457,0
15%,120-180/x45,3.33,0.278,11.80138760919891,0.7544442945716998,50.97832461198954,0.6820269581275396,0.2314981455162093,0.8399841197041972,0
15%,120-180/x45,5.0,0.417,12.139119354617623,1.092176039990413,50.52683683611474,0.7105752818697224,0.2402509263342807,0.8810174326173736,0
15%,150-210/x1,2.0,0.167,11.350518518226904,0.3035752035996939,50.6878534149587,0.6628834855757249,0.22392975345208058,0.8183262542738639,0
15%,150-210/x1,3.33,0.278,11.516103852090831,0.46916053746362074,50.08862775820098,0.6885789598083151,0.22991454083517604,0.8582249229675485,0
15%,150-210/x1,5.0,0.417,11.718733812209692,0.6717904975824815,49.04204206266175,0.7227220884839597,0.23895281108475236,0.9121126088514678,0
15%,150-210/x7,2.0,0.167,11.439037966521193,0.3920946518939825,50.63683421115825,0.6670797877019982,0.22590349781386024,0.8247875126355124,0
15%,150-210/x7,3.33,0.278,11.668374769431455,0.6214314548042452,49.99860531994275,0.6959475689785793,0.23337400503004305,0.8698276735123542,0
15%,150-210/x7,5.0,0.417,11.948252251077562,0.9013089364503521,48.89675913861409,0.7343997337114564,0.24435673164363056,0.9312108151939064,0
15%,150-210/x10,2.0,0.167,11.489785265407072,0.44284195077986155,50.733776144244416,0.6692965332386973,0.22647210869421064,0.8286638908705987,0
15%,150-210/x10,3.33,0.278,11.760031939549132,0.7130886249219213,50.11414799816686,0.6997207344144013,0.2346649082007601,0.8768484163018162,0
15%,150-210/x10,5.0,0.417,12.074782397320138,1.0278390826929282,49.05346938598848,0.7384981271143731,0.24615552270741428,0.9400326296636499,0
15%,150-210/x14,2.0,0.167,11.402681731089315,0.35573841646210447,50.7733132473815,0.6652365171415161,0.22458021747630144,0.8219934233478757,0
15%,150-210/x14,3.33,0.278,11.619002487089514,0.5720591724623034,50.12967958742147,0.6933546089267798,0.2317789098736819,0.8657974552589556,0
15%,150-210/x14,5.0,0.417,11.87081436041375,0.8238710457865395,49.05819351368993,0.7296015102691126,0.2419741435668874,0.9232525765089992,0
15%,150-210/x21,2.0,0.167,11.474635684736278,0.42769237010906735,50.11106173631508,0.6685299646449241,0.22898408629048672,0.8265557455364232,0
15%,150-210/x21,3.33,0.278,11.704625499674348,0.6576821850471379,48.864360999943344,0.6976613502637613,0.23953296963584397,0.8718188009928225,0
15%,150-210/x21,5.0,0.417,11.970217554431638,0.923274239804428,47.44501726525064,0.7343422806893691,0.25229662131873193,0.9296760793095383,0
15%,150-210/x25,2.0,0.167,11.480007550834292,0.43306423620708223,50.33180872416859,0.6666424880115118,0.22808652901284993,0.8213549358934723,0
15%,150-210/x25,3.33,0.278,11.712931773677182,0.6659884590499718,49.24333012222854,0.6942822327482301,0.2378582387625718,0.8624626085909568,0
15%,150-210/x25,5.0,0.417,11.988743483309916,0.9418001686827058,47.97956649028456,0.7287647816386342,0.24987185921610047,0.9140893483518434,0
15%,150-210/x30,2.0,0.167,11.529308848245279,0.48236553361806855,49.9190081613767,0.6687399032467651,0.23096029494363488,0.8241388719012916,0
15%,150-210/x30,3.33,0.278,11.785853705482353,0.7389103908551427,48.58636946273292,0.696581016634698,0.2425753114671889,0.8649926320104715,0
15%,150-210/x30,5.0,0.417,12.11046095420536,1.0635176395781496,46.902799517179716,0.7330199494013953,0.258203371203237,0.9198188088725947,0
15%,150-210/x45,2.0,0.167,11.441314842893458,0.3943715282662481,50.8013284862332,0.6637182061162732,0.22521684341373027,0.817030836475319,0
15%,150-210/x45,3.33,0.278,11.650037903570531,0.6030945889433212,50.017336339405105,0.6893400117521805,0.2329199984684569,0.8550140104043683,0
15%,150-210/x45,5.0,0.417,11.89729401750812,0.8503507028809096,49.163467708436684,0.7208821019039905,0.24199460640296716,0.9016383973179837,0
15%,180-270/x1,2.0,0.167,11.320850681606132,0.2739073669789214,50.941412531147655,0.6601072440346634,0.22223275953889388,0.8150449346206895,0
15%,180-270/x1,3.33,0.278,11.441596870724279,0.39465355609706876,50.32251617479364,0.6818488892453449,0.22736535730809368,0.8491968512657002,0
15%,180-270/x1,5.0,0.417,11.592964228525936,0.546020913898726,49.52545475918877,0.7118012074121226,0.23408092434274966,0.8966847442608954,0
15%,180-270/x7,2.0,0.167,11.338242572988433,0.2912992583612226,50.84062489759841,0.660962950489223,0.22301540541300516,0.8163662190375184,0
15%,180-270/x7,3.33,0.278,11.47868368062439,0.4317403659971806,50.14223628412492,0.6840373316733057,0.2289224520338865,0.852558622671707,0
15%,180-270/x7,5.0,0.417,11.631324123509401,0.5843808088821909,49.241550543562454,0.7139360130042391,0.2362095424517458,0.9002250769554293,0
15%,180-270/x10,2.0,0.167,11.335725259382713,0.28878194475550245,50.95406540919048,0.660752995708605,0.22246949616974254,0.8159968621454172,0
15%,180-270/x10,3.33,0.278,11.46810631572215,0.4211630010949392,50.28489481487463,0.6834732208507713,0.22806264899115986,0.8517458406022377,0
15%,180-270/x10,5.0,0.417,11.641768412794429,0.5948250981672185,49.441875601436344,0.7143727712311216,0.23546372930189205,0.900598541533427,0
15%,180-270/x14,2.0,0.167,11.323536518941623,0.2765932043144126,50.995915487767206,0.6601437120718049,0.22204791130101173,0.8149228898906907,0
15%,180-270/x14,3.33,0.278,11.456317988485964,0.40937467385875337,50.306328036319734,0.6827390710969937,0.22773115104355915,0.850396521875072,0
15%,180-270/x14,5.0,0.417,11.623704984815774,0.5767616701885636,49.45183924628079,0.7134495428055845,0.23505101452197205,0.8987986940773367,0
15%,180-270/x21,2.0,0.167,11.407798575431304,0.3608552608040938,50.325652771620334,0.6647070157179594,0.2266795947426716,0.8219879968325899,0
15%,180-270/x21,3.33,0.278,11.58972451439173,0.5427811997645193,49.23893512784152,0.6901662586186622,0.23537723722701856,0.8621429387153686,0
15%,180-270/x21,5.0,0.417,11.829406034406741,0.7824627197795309,47.72214747133362,0.7256224024823269,0.24788084068330304,0.9185613053057325,0
15%,180-270/x25,2.0,0.167,11.41260702106881,0.36566370644159996,50.510904367556634,0.6631769778692178,0.22594343070996717,0.8177268112488224,0
15%,180-270/x25,3.33,0.278,11.600767268157774,0.5538239535305642,49.54791957796488,0.6874597313783996,0.23413227774182685,0.8544316942595603,0
15%,180-270/x25,5.0,0.417,11.842104283245035,0.7951609686178251,48.24532744950534,0.721394022695815,0.24545598318592102,0.9065473132079854,0
15%,180-270/x30,2.0,0.167,11.451773902813244,0.4048305881860337,50.18184122761523,0.6648285694546641,0.2282055345651864,0.8197159705301704,0
15%,180-270/x30,3.33,0.278,11.657380960306796,0.6104376456795855,49.06013494128661,0.6898774448268292,0.2376141234478447,0.857695100190901,0
15%,180-270/x30,5.0,0.417,11.921344184821558,0.8744008701943482,47.5221311464431,0.7246440980785035,0.2508587872055868,0.910830171985545,0
15%,180-270/x45,2.0,0.167,11.38756439051396,0.34062107588674984,50.90024306352363,0.6612493409211522,0.22372318293848326,0.8147564818692203,0
15%,180-270/x45,3.33,0.278,11.55208237911376,0.5051390644865492,50.159238737840695,0.6838553593442719,0.23030816794272316,0.8487872766439929,0
15%,180-270/x45,5.0,0.417,11.782056482554637,0.7351131679274268,49.221632554653084,0.7162326457975263,0.2393674462030992,0.8981839452917617,0
18%,30-60/x1,2.0,0.167,13.37491344618218,2.32797013155497,43.42427695363915,0.7441474797818339,0.3080054380746874,0.9451763697537716,0
18%,30-60/x1,3.33,0.278,14.765684852068194,3.718741537440984,38.53967984164116,0.7980458062502184,0.38312941136875356,1.066276464397547,0
18%,30-60/x1,5.0,0.417,16.41133186142232,5.364388546795109,37.653146689239975,0.8366091883977489,0.435855520837841,1.2149532529645244,0
18%,30-60/x7,2.0,0.167,12.149397200005495,1.102453885378285,48.04727338471796,0.6913636925693052,0.25286340606103497,0.8563641391986793,0
18%,30-60/x7,3.33,0.278,12.799224657970898,1.7522813433436877,45.44910373956773,0.7279634410632472,0.28161665698212585,0.915089547488041,0
18%,30-60/x7,5.0,0.417,13.594585480591249,2.5476421659640387,42.17740418707585,0.7662793735673882,0.322319159811095,0.9861286459371623,0
18%,30-60/x10,2.0,0.167,12.648968761234226,1.6020254466070156,45.36747493776513,0.7142128577065944,0.2788113902875577,0.8884409925188784,0
18%,30-60/x10,3.33,0.278,13.612704921073227,2.565761606446017,40.97009946706942,0.7606400259061288,0.3322595038368097,0.9692279455170658,0
18%,30-60/x10,5.0,0.417,14.777900983826076,3.7309576691988653,37.91204262308509,0.8041531901645471,0.38979437564853436,1.0681883061087343,0
18%,30-60/x14,2.0,0.167,12.49197255221899,1.445029237591779,48.53393989892949,0.7070768074831656,0.25738632755208324,0.8743542068531958,0
18%,30-60/x14,3.33,0.278,13.37708740902852,2.3301440944013105,46.3050647908894,0.7544140253511648,0.2888903723477887,0.9463643500392794,0
18%,30-60/x14,5.0,0.417,14.472108610939639,3.4251652963124286,43.48327070895657,0.8056749336218346,0.3328201484153471,1.0352066750916966,0
18%,30-60/x21,2.0,0.167,12.7983911762803,1.751447861653089,49.47365158194275,0.7112353049215041,0.25869105608835935,0.874361813841181,0
18%,30-60/x21,3.33,0.278,13.918193892904984,2.871250578277774,47.780437168293844,0.7654879724013292,0.29129482101391957,0.9501094999811885,0
18%,30-60/x21,5.0,0.417,15.319406707120265,4.272463392493055,45.62463298369285,0.8302737478094305,0.3357705192411241,1.0470455156874008,0
18%,30-60/x25,2.0,0.167,13.432332303582783,2.3853889889555724,50.465252987047805,0.7297083774531141,0.26616991907343196,0.900710692390056,0
18%,30-60/x25,3.33,0.278,14.966813988864057,3.919870674236847,49.432544580340796,0.7916491780900539,0.3027724774422461,0.9923970983560311,0
18%,30-60/x25,5.0,0.417,16.87483417810034,5.8278908634731295,48.19913455175693,0.8607623999360733,0.3501065804403583,1.107424035710711,0
18%,45-75/x1,2.0,0.167,13.377351250716284,2.330407936089074,43.42427695363915,0.7441672077335962,0.3080615772831009,0.9448396833666063,0
18%,45-75/x1,3.33,0.278,14.76992963580983,3.7229863211826206,38.53967984164116,0.7984113456311771,0.3832395519760206,1.066927397475156,0
18%,45-75/x1,5.0,0.417,16.417352261086847,5.370408946459637,37.653146689239975,0.8377180622593906,0.4360154118481254,1.2184963501048773,0
18%,45-75/x7,2.0,0.167,12.163682787273956,1.1167394726467457,48.04727338471796,0.6927962185386289,0.25316072963971287,0.8583202318667464,0
18%,45-75/x7,3.33,0.278,12.823943616173539,1.7770003015463285,45.44910373956773,0.7307208601801332,0.2821605391749252,0.9194941431222782,0
18%,45-75/x7,5.0,0.417,13.63205329506252,2.585109980435309,42.17740418707585,0.7709395513200206,0.3232074983704118,0.994282540051319,0
18%,45-75/x10,2.0,0.167,12.66628007345214,1.6193367588249306,45.36747493776513,0.7158610119099926,0.2791929700920688,0.8906939599300608,0
18%,45-75/x10,3.33,0.278,13.642161449374846,2.595218134747636,40.97009946706942,0.7637028282714906,0.33297848008252995,0.9742260408958364,0
18%,45-75/x10,5.0,0.417,14.82218744095607,3.775244126328859,37.91204262308509,0.8090488963618118,0.39096251257985937,1.0774200086667562,0
18%,45-75/x14,2.0,0.167,12.395744731465763,1.348801416838553,48.53393989892949,0.7035334385010645,0.25540363624464735,0.8703012022176865,0
18%,45-75/x14,3.33,0.278,13.218805984370064,2.171862669742854,46.3050647908894,0.7487661640480081,0.2854721409864194,0.9402522814244588,0
18%,45-75/x14,5.0,0.417,14.229690671500572,3.182747356873362,43.48327070895657,0.7976343066228745,0.32724517819147353,1.0270339802826345,0
18%,45-75/x21,2.0,0.167,12.583972189138514,1.5370288745113037,49.47365158194275,0.7026548811193793,0.2543570524260939,0.8653744132396309,0
18%,45-75/x21,3.33,0.278,13.559620693705664,2.512677379078454,47.780437168293844,0.7511078032222089,0.283790218284222,0.934732948491693,0
18%,45-75/x21,5.0,0.417,14.77595311786195,3.7290098032347405,45.62463298369285,0.8084013675435708,0.32385911187807626,1.0220014067427343,0
18%,45-75/x25,2.0,0.167,13.220384417069319,2.1734411024421085,50.465252987047805,0.7214086307393021,0.26197004145530406,0.8918292748687388,0
18%,45-75/x25,3.33,0.278,14.615127508585356,3.568184193958146,49.432544580340796,0.7780918741653317,0.2956580049168207,0.9775371280767627,0
18%,45-75/x25,5.0,0.417,16.339187928693356,5.292244614066146,48.19913455175693,0.8404908079745269,0.3389933881727295,1.0838563911899588,0
18%,45-75/x30,2.0,0.167,12.81447355300882,1.7675302383816103,49.231363177212785,0.7056420281689645,0.2602908537568207,0.8652181738465443,0
18%,45-75/x30,3.33,0.278,13.947697268794501,2.900753954167291,47.2912452492489,0.7562725127487391,0.2949319096015139,0.933248305752966,0
18%,45-75/x30,5.0,0.417,15.371918733625867,4.3249754189986565,44.85608772820308,0.8177861752409574,0.34269414726422603,1.0188806210448047,0
18%,60-90/x1,2.0,0.167,13.182912527386016,2.1359692127588055,43.175838515294345,0.7635743633803699,0.30533078176851575,0.9759755429793153,0
18%,60-90/x1,3.33,0.278,14.447366744646374,3.4004234300191634,37.66292420861749,0.8395164022486689,0.3835965222620906,1.121754001339682,0
18%,60-90/x1,5.0,0.417,15.948497015786533,4.901553701159322,30.737136632144228,0.9125263734726067,0.5188673625215936,1.3025816641644372,0
18%,60-90/x7,2.0,0.167,12.212783754142187,1.1658404395149766,46.23836813829154,0.7198651888021645,0.2641266170470314,0.9040048364829806,0
18%,60-90/x7,3.33,0.278,12.887995877372994,1.8410525627457837,42.46148173269838,0.7781418584155978,0.303522047546643,0.9994618155351499,0
18%,60-90/x7,5.0,0.417,13.710687426435108,2.6637441118078975,37.64509516324027,0.8446021964544618,0.36420913181336134,1.1150683016568685,0
18%,60-90/x10,2.0,0.167,12.318217902645735,1.2712745880185246,45.35070432098042,0.7259145775137924,0.27162131409163154,0.9110160040112483,0
18%,60-90/x10,3.33,0.278,13.06493570392,2.0179923892927896,40.94404555860118,0.7880541619600394,0.3190924474041239,1.0111273028280574,0
18%,60-90/x10,5.0,0.417,13.969105208519373,2.922161893892163,35.2898378775552,0.8597601027254412,0.39583931377037884,1.1350577183025972,0
18%,60-90/x14,2.0,0.167,12.091205722244158,1.044262407616948,47.583425027761905,0.7148985051188578,0.2541054099235124,0.8946355692473901,0
18%,60-90/x14,3.33,0.278,12.702234882296892,1.655291567669682,44.690767417750344,0.7720954070850169,0.28422503385457193,0.984891241012779,0
18%,60-90/x14,5.0,0.417,13.471502937366164,2.424559622738954,40.89234153822905,0.8414181034483029,0.32943828674550346,1.0979379933242712,0
18%,60-90/x21,2.0,0.167,11.98602346029709,0.9390801456698803,49.26871580451069,0.6935583369510729,0.24327858489057141,0.8537469106377938,0
18%,60-90/x21,3.33,0.278,12.55886489190583,1.5119215772786205,47.48339518369854,0.7353475453728128,0.2644896145972602,0.9107853015846094,0
18%,60-90/x21,5.0,0.417,13.263614085306852,2.2166707706796416,45.11946847667044,0.7839531070309727,0.29396654112104537,0.9773369551264501,0
18%,60-90/x25,2.0,0.167,12.313533007004928,1.2665896923777176,49.050420825599915,0.6944192592546861,0.2510382744887353,0.855653172579069,0
18%,60-90/x25,3.33,0.278,13.102354061302691,2.0554107466754807,47.107322214202796,0.7375660257630146,0.2781383752131924,0.9173395259648061,0
18%,60-90/x25,5.0,0.417,14.066865601098243,3.019922286471033,44.65384530067744,0.7886653840783177,0.31502025203829054,0.9945382647353831,0
18%,60-90/x30,2.0,0.167,12.496243895680426,1.4493005810532154,48.077259731040535,0.7029377004248795,0.2599200529645072,0.8667046741891997,0
18%,60-90/x30,3.33,0.278,13.380375473670192,2.3334321590429816,45.47589967704364,0.7504060909912342,0.29423003324164343,0.9342846567370534,0
18%,60-90/x30,5.0,0.417,14.496566302725222,3.449622988098012,42.167131193719676,0.807795595453137,0.34378829890339624,1.0213506157288104,0
18%,60-90/x45,2.0,0.167,12.406938696726154,1.359995382098944,49.10762759510481,0.6984311303363355,0.25264789411172683,0.8570079664840029,0
18%,60-90/x45,3.33,0.278,13.264919202034186,2.2179758874069755,47.199965714221015,0.7454379372732143,0.28103662791512496,0.9196487603614405,0
18%,60-90/x45,5.0,0.417,14.340420553566213,3.293477238939003,44.72512645853081,0.8036583839292735,0.32063454458564067,0.9984524708995117,0
18%,75-105/x1,2.0,0.167,13.219971207639736,2.1730278930125255,43.175838515294345,0.7615270258266678,0.30618910164203933,0.9717038579536145,0
18%,75-105/x1,3.33,0.278,14.503937503748897,3.456994189121687,37.66292420861749,0.8363618097505614,0.3850985500597512,1.115565515537031,0
18%,75-105/x1,5.0,0.417,16.031043198748975,4.984099884121765,30.737136632144228,0.9089362708074569,0.5215529146584219,1.2966519608491396,0
18%,75-105/x7,2.0,0.167,12.213243290288922,1.1662999756617118,46.23836813829154,0.7164849445479962,0.26413655546322634,0.8983535149927021,0
18%,75-105/x7,3.33,0.278,12.894420977683584,1.8474776630563738,42.46148173269838,0.7724051939105624,0.3036733635169862,0.9902353144693093,0
18%,75-105/x7,5.0,0.417,13.72283317872991,2.6758898641027002,37.64509516324027,0.8369701676513549,0.36453177018742133,1.104637235902706,0
18%,75-105/x10,2.0,0.167,12.254192029151145,1.207248714523935,45.35070432098042,0.7186955772209614,0.2702095196233157,0.8994640050649564,0
18%,75-105/x10,3.33,0.278,12.96409730524639,1.9171539906191803,40.94404555860118,0.7761495629316415,0.31662961313120663,0.9920138652031482,0
18%,75-105/x10,5.0,0.417,13.815719648630864,2.768776334003654,35.2898378775552,0.8422707096096969,0.3914928625222686,1.1070898375738552,0
18%,75-105/x14,2.0,0.167,12.029292539394799,0.9823492247675887,47.583425027761905,0.7074954393195607,0.2528042597265008,0.8822584666215768,0
18%,75-105/x14,3.33,0.278,12.605816605381781,1.5588732907545708,44.690767417750344,0.7596975789122163,0.28206757981011943,0.9640827992447962,0
18%,75-105/x14,5.0,0.417,13.325603261437568,2.2786599468103574,40.89234153822905,0.8228162619694654,0.32587038942193747,1.066843276453718,0
18%,75-105/x21,2.0,0.167,11.874814527051637,0.8278712124244265,49.26871580451069,0.6909684986301953,0.2410213932542659,0.8527670760521768,0
18%,75-105/x21,3.33,0.278,12.366415141681376,1.3194718270541657,47.48339518369854,0.7312489044560145,0.2604366240838413,0.9109832106164953,0
18%,75-105/x21,5.0,0.417,12.978113678058968,1.9311703634317574,45.11946847667044,0.778855293326995,0.28763888663204124,0.9804377159294386,0
18%,75-105/x25,2.0,0.167,12.069471138797283,1.0225278241700728,49.050420825599915,0.6857458157862985,0.2460625400485474,0.8445393570969953,0
18%,75-105/x25,3.33,0.278,12.692911713774224,1.645968399147014,47.107322214202796,0.7242456298726064,0.26944668296062324,0.9001598498490895,0
18%,75-105/x25,5.0,0.417,13.4631608004943,2.41621748586709,44.65384530067744,0.7711784460696752,0.30150059216266534,0.9708881085727311,0
18%,75-105/x30,2.0,0.167,12.184937116228278,1.137993801601068,48.077259731040535,0.6917308919428286,0.2534449172934291,0.8525549533181705,0
18%,75-105/x30,3.33,0.278,12.872198493471544,1.8252551788443334,45.47589967704364,0.7330973986216737,0.28305538944553227,0.9125993474656164,0
18%,75-105/x30,5.0,0.417,13.730297793085654,2.683354478458444,42.167131193719676,0.7838286448811133,0.32561612337361545,0.9913480236107384,0
18%,75-105/x45,2.0,0.167,12.201703402463316,1.154760087836106,49.10762759510481,0.6874869766913698,0.24846859846431713,0.8440760648507574,0
18%,75-105/x45,3.33,0.278,12.907783997498345,1.8608406828711352,47.199965714221015,0.7266881848549869,0.27347019859400706,0.8972971048931253,0
18%,75-105/x45,5.0,0.417,13.802247782389209,2.7553044677619987,44.72512645853081,0.7760454628174458,0.30860164912416005,0.9672370425813039,0
18%,90-120/x1,2.0,0.167,11.529161743618577,0.48221842899136647,50.0823002763219,0.6882984793608186,0.2302043172938959,0.8629027315925103,0
18%,90-120/x1,3.33,0.278,11.797868846437831,0.7509255318106209,48.848644109385276,0.7272666911428731,0.2415188601759186,0.926047051507358,0
18%,90-120/x1,5.0,0.417,12.107494532845964,1.0605512182187535,47.37403994692587,0.7697336937724166,0.2555723460868071,0.990322902838768,0
18%,90-120/x7,2.0,0.167,11.603202898048837,0.5562595834216264,49.907408709869706,0.6923964291869803,0.23249459745551132,0.868606364211386,0
18%,90-120/x7,3.33,0.278,11.922467067660204,0.8755237530329936,48.55405370881751,0.7345173556704723,0.24555039501253959,0.9366520241483145,0
18%,90-120/x7,5.0,0.417,12.297221036017314,1.2502777213901037,46.93479918585742,0.7815015301370405,0.2620064695988464,1.008644028140205,0
18%,90-120/x10,2.0,0.167,11.62152409633974,0.5745807817125304,50.24477345868997,0.6935742395139259,0.23129816887112994,0.8697907816864795,0
18%,90-120/x10,3.33,0.278,11.95690462397383,0.9099613093466203,49.119986307850574,0.7373607703809514,0.24342239326037485,0.9412886311667282,0
18%,90-120/x10,5.0,0.417,12.352942468271788,1.3059991536445779,47.778290607730675,0.7867548942996091,0.258547183483225,1.0194195249823392,0
18%,90-120/x14,2.0,0.167,11.749851308554682,0.7029079939274716,50.3355068384574,0.7005557425559941,0.2334306744196235,0.8801654416363947,0
18%,90-120/x14,3.33,0.278,12.170618871624495,1.1236755569972843,49.27427169539885,0.7497097820728319,0.2469974380719455,0.96036489894656,0
18%,90-120/x14,5.0,0.417,12.671129914714928,1.624186600087718,48.00339571615191,0.806331554801861,0.26396319938781787,1.0515230517893706,0
18%,90-120/x21,2.0,0.167,12.032724055229727,0.9857807406025163,48.703711778355505,0.6999460450693998,0.24705969249303106,0.8750076268141523,0
18%,90-120/x21,3.33,0.278,12.62042851809484,1.57348520346763,46.470939165549,0.7487392551023399,0.27157679067202783,0.9530416813574668,0
18%,90-120/x21,5.0,0.417,13.356306082183966,2.309362767556756,43.61247386573914,0.8103668168154341,0.3062496780921282,1.0543673657026709,0
18%,90-120/x25,2.0,0.167,12.34196303198729,1.2950197173600806,49.26395334391272,0.7065610397748004,0.2505272556148262,0.8832455533906259,0
18%,90-120/x25,3.33,0.278,13.125697786613056,2.078754471985846,47.42274424425354,0.7564962744780105,0.27678064599147617,0.9684966580260459,0
18%,90-120/x25,5.0,0.417,14.078198427702947,3.031255113075737,45.07149297756522,0.8135203403712716,0.3123526091028427,1.0787292650026126,0
18%,90-120/x30,2.0,0.167,12.397533637224711,1.3505903225975011,47.82084984816516,0.7085980380601554,0.25924954651763454,0.8821757128569399,0
18%,90-120/x30,3.33,0.278,13.23027258265277,2.1833292680255596,44.92732147368399,0.76095793051209,0.29448166836303274,0.9664929691923209,0
18%,90-120/x30,5.0,0.417,14.24186910996108,3.1949257953338694,41.333979198560336,0.8216302990731424,0.344555965481715,1.0749777066316077,0
18%,90-120/x45,2.0,0.167,11.829505075603986,0.7825617609767761,50.32034280992919,0.6789818101438604,0.23508395243423885,0.8329117827012741,0
18%,90-120/x45,3.33,0.278,12.312506467751728,1.2655631531245177,49.22483088905655,0.7144941704843748,0.2501279587024237,0.8810312791173625,0
18%,90-120/x45,5.0,0.417,12.906061566432903,1.8591182518056932,47.83916458456369,0.758788993310971,0.2697802455061541,0.9416108781571038,0
18%,120-180/x1,2.0,0.167,11.334482804413293,0.28753948978608257,51.14752692900764,0.6642820827958831,0.2216037311079667,0.8240981032772333,0
18%,120-180/x1,3.33,0.278,11.456795298712397,0.4098519840851864,50.78115731429021,0.6879003549193133,0.22561114997448797,0.8627444016259831,0
18%,120-180/x1,5.0,0.417,11.637918733091546,0.5909754184643354,50.0350182970109,0.7202747267620856,0.23259547271489248,0.91596671655527,0
18%,120-180/x7,2.0,0.167,11.376933547698354,0.3299902330711433,51.05245401943096,0.6665671388199026,0.22284792702360995,0.8276675286032723,0
18%,120-180/x7,3.33,0.278,11.52006347662795,0.4731201620007397,50.62778860479502,0.6911960395906662,0.22754427546805533,0.8679372669114228,0
18%,120-180/x7,5.0,0.417,11.732001655106462,0.6850583404792516,49.79456357172947,0.7251792444606662,0.23560808276201514,0.9240459060410023,0
18%,120-180/x10,2.0,0.167,11.47743037421165,0.4304870595844399,50.90610483350064,0.6714198851053428,0.22546274973799416,0.8349661010148229,0
18%,120-180/x10,3.33,0.278,11.67786738416321,0.6309240695360003,50.45120289417988,0.6988039587074819,0.23146856198170815,0.8796478363040804,0
18%,120-180/x10,5.0,0.417,11.979198775059752,0.9322554604325415,49.467307059517786,0.7370431401403496,0.2421639560982507,0.9432372317927106,0
18%,120-180/x14,2.0,0.167,11.423697475743522,0.37675416111631144,50.684064679044695,0.6691212034951175,0.22539031839856846,0.8312812872390207,0
18%,120-180/x14,3.33,0.278,11.587535419836081,0.5405921052088711,50.146643695053136,0.6951803766441957,0.23107300042453624,0.8737745097381255,0
18%,120-180/x14,5.0,0.417,11.844903783540751,0.7979604689135407,48.93940123959454,0.7324843751678363,0.24203205359115842,0.9352671125231565,0
18%,120-180/x21,2.0,0.167,11.406167322703809,0.35922400807659827,50.77993988502716,0.6637812342101221,0.2246195515104775,0.8205718735678446,0
18%,120-180/x21,3.33,0.278,11.565748850385994,0.5188055357587835,50.173825278098086,0.6864503201548011,0.23051359521185805,0.8552381072420403,0
18%,120-180/x21,5.0,0.417,11.809803617325754,0.7628603026985434,49.088435083407056,0.7181937067118161,0.24058219817477378,0.9026769655930763,0
18%,120-180/x25,2.0,0.167,11.462880835339329,0.4159375207121183,51.08802094475136,0.6660515793714755,0.22437512010370786,0.8229283905574595,0
18%,120-180/x25,3.33,0.278,11.670969429927268,0.6240261153000581,50.63681148195347,0.6907947189029503,0.23048389281159032,0.8603578427391091,0
18%,120-180/x25,5.0,0.417,11.95899014687507,0.9120468322478601,49.85829391512644,0.7245565293641603,0.23985959421782077,0.9110372332891034,0
18%,120-180/x30,2.0,0.167,11.444673517462656,0.39773020283544547,51.126618728912135,0.6649584633168616,0.22384960715171814,0.8212508956863503,0
18%,120-180/x30,3.33,0.278,11.651980536933525,0.605037222306315,50.605483536805565,0.6893551847866746,0.23025134279092493,0.8580316905139483,0
18%,120-180/x30,5.0,0.417,11.925054582503547,0.8781112678763368,49.8672432015872,0.7223142534917567,0.23913603032549413,0.9075407996122145,0
18%,120-180/x45,2.0,0.167,11.534759055997569,0.4878157413703583,51.33196157784143,0.6611298181632234,0.2247091032846249,0.8117385622458899,0
18%,120-180/x45,3.33,0.278,11.793346259804727,0.7464029451775165,51.02718988376269,0.6830508972859874,0.23111886597457867,0.8425942549956038,0
18%,120-180/x45,5.0,0.417,12.132279371450473,1.0853360568232624,50.49769928355674,0.7132097978279527,0.24025410154480112,0.8868214804630996,0
18%,150-210/x1,2.0,0.167,11.393342444309207,0.3463991296819966,50.3973408463896,0.6699517998217337,0.22607030952359086,0.8311007840105915,0
