OTM,DTE,AnnualBudget%,PerRebal%,Annual%,Excess%,MaxDD%,Sharpe,Calmar,Sortino,Trades
23%,45-75/x21,2.0,0.333,12.322428316829036,1.275485002201826,48.00906151154639,0.685931328588745,0.2566688022815326,0.8438043655235538,0
23%,45-75/x21,3.33,0.555,13.097516466727143,2.0505731520999326,45.369614906237565,0.721141620419309,0.28868476168014495,0.896048198882453,0
23%,45-75/x21,5.0,0.833,14.05431051160415,3.00736719697694,42.69330156610927,0.7613860463231137,0.3291924024625147,0.9617412939756983,0
23%,45-75/x25,2.0,0.333,12.458659749324962,1.4117164346977518,50.68367913393346,0.6882811781860834,0.24581206341399375,0.8532020067270744,0
23%,45-75/x25,3.33,0.555,13.317067209787803,2.2701238951605927,49.88161170440324,0.7221570857945543,0.2669734748889891,0.9111998046166988,0
23%,45-75/x25,5.0,0.833,14.372958695699523,3.326015381072313,48.86244397610079,0.7575863364271734,0.2941514489682405,0.9840437628518759,0
23%,45-75/x30,2.0,0.333,13.10625174561546,2.0593084309882492,48.377181871648666,0.7192884842339242,0.27091804934789615,0.8926021423693573,0
23%,45-75/x30,3.33,0.555,14.402383125736362,3.355439811109152,45.946276423441546,0.7733306734452906,0.3134613780887006,0.9783112127901253,0
23%,45-75/x30,5.0,0.833,16.013576721897383,4.966633407270173,42.80658719282874,0.8325436075463747,0.374091413776151,1.087158147050429,0
23%,60-90/x1,2.0,0.333,14.945889281502755,3.8989459668755444,31.760810239904767,0.8233130868442741,0.4705764484158062,1.1400063017409567,0
23%,60-90/x1,3.33,0.555,17.099136213952715,6.0521928993255045,29.719541251693858,0.8417992855332561,0.5753499379125898,1.2759191041685043,0
23%,60-90/x1,5.0,0.833,19.506428446524836,8.459485131897626,29.231757304661336,0.8188739071245175,0.6673026271812373,1.3443505529819333,0
23%,60-90/x7,2.0,0.333,13.058343572692532,2.011400258065322,39.208074417170344,0.7698191722587703,0.33305240736265046,0.9848945699162631,0
23%,60-90/x7,3.33,0.555,14.174801994536313,3.127858679909103,30.78109671367991,0.805826012257492,0.46050347479128856,1.0369036003918806,0
23%,60-90/x7,5.0,0.833,15.441747045716436,4.394803731089226,29.961430469638817,0.81258021852459,0.5153875099977022,1.038527221335732,0
23%,60-90/x10,2.0,0.333,12.845829448084856,1.7988861334576463,38.951538102155325,0.758942944341677,0.32979004357658603,0.9647403157338235,0
23%,60-90/x10,3.33,0.555,13.829616831367852,2.7826735167406422,30.54685613242184,0.7898162001282835,0.45273453907714467,1.005608247380754,0
23%,60-90/x10,5.0,0.833,14.932997023925608,3.886053709298398,29.160891212180385,0.7928766490011171,0.5120898711658085,0.9994098600862475,0
23%,60-90/x14,2.0,0.333,12.280793124818112,1.2338498101909021,44.24780081573757,0.7365511147977981,0.27754584179131037,0.9193247454703197,0
23%,60-90/x14,3.33,0.555,12.986243710519796,1.9393003958925856,39.07821465429675,0.7671852469091199,0.33231415061823777,0.940170313876367,0
23%,60-90/x14,5.0,0.833,13.829927462332403,2.782984147705193,40.65202471727937,0.7771800549355222,0.34020267277004573,0.92115912223564,0
23%,60-90/x21,2.0,0.333,12.178686870145071,1.1317435555178612,46.871818761535586,0.7049989432669383,0.25982962026938167,0.8667253072475032,0
23%,60-90/x21,3.33,0.555,12.850461810960567,1.803518496333357,43.45370876724639,0.7228176306384516,0.29572761855132407,0.8730418751946233,0
23%,60-90/x21,5.0,0.833,13.672351942841775,2.625408628214565,46.534637829696344,0.7291658877450675,0.2938102149387888,0.8549956514200706,0
23%,60-90/x25,2.0,0.333,12.882604714469114,1.8356613998419036,43.87386090010551,0.7110838874942944,0.2936282435639972,0.8822765474117656,0
23%,60-90/x25,3.33,0.555,13.982490674399317,2.935547359772107,42.60909931021884,0.7536373551171193,0.32815738658540317,0.9580743391409665,0
23%,60-90/x25,5.0,0.833,15.307359233328865,4.260415918701655,41.19824423766618,0.7924115335923434,0.3715536794486464,1.0515974395750614,0
23%,60-90/x30,2.0,0.333,13.106080624510152,2.059137309882942,43.242821434697284,0.7180708497516158,0.3030810707923434,0.8985924612418534,0
23%,60-90/x30,3.33,0.555,14.308698119271202,3.261754804643992,41.688251561615694,0.755924863822168,0.34323094836737844,0.9836035341355428,0
23%,60-90/x30,5.0,0.833,15.72912749083466,4.68218417620745,40.01739237997997,0.780540320815232,0.3930572822307053,1.0879787192629997,0
23%,60-90/x45,2.0,0.333,13.016860378539597,1.969917063912387,44.10995687508973,0.7173864610002435,0.2951002744210486,0.8883293990272655,0
23%,60-90/x45,3.33,0.555,14.216406760555778,3.1694634459285673,42.50115197140076,0.7660527264522998,0.3344946219368847,0.9687876303932171,0
23%,60-90/x45,5.0,0.833,15.687862475367996,4.640919160740786,40.97813799900153,0.8145920350861762,0.3828349271445727,1.0699211543735339,0
23%,75-105/x1,2.0,0.333,14.947364047213085,3.900420732585875,31.760810239904767,0.8246283621721553,0.47062288191983803,1.1427232132306124,0
23%,75-105/x1,3.33,0.555,17.101630968850866,6.054687654223656,29.719541251693858,0.8431927593835158,0.5754338811631611,1.2785776289648223,0
23%,75-105/x1,5.0,0.833,19.510258289911732,8.463314975284522,29.231757304661336,0.8198216013670843,0.6674336437105202,1.3454481499323736,0
23%,75-105/x7,2.0,0.333,13.027385046017837,1.980441731390627,39.208074417170344,0.7695550652835308,0.3322628116700566,0.9849240868169781,0
23%,75-105/x7,3.33,0.555,14.122057453945324,3.0751141393181136,30.78109671367991,0.8049859108010224,0.45878993803586987,1.0354501119663235,0
23%,75-105/x7,5.0,0.833,15.361965062371198,4.315021747743987,29.961430469638817,0.8105040405966405,0.5127246870918972,1.0345654629387855,0
23%,75-105/x10,2.0,0.333,12.814323126776817,1.7673798121496063,38.951538102155325,0.7586174674555223,0.3289811840849426,0.96473481519658,0
23%,75-105/x10,3.33,0.555,13.776718652836916,2.7297753382097056,30.5480906509067,0.7888705180180432,0.4509846068702827,1.0040478464225535,0
23%,75-105/x10,5.0,0.833,14.8527031031511,3.80575978852389,29.160891212180385,0.790668463684546,0.5093363915073756,0.9953943554272718,0
23%,75-105/x14,2.0,0.333,12.26039026587744,1.21344695125023,44.24780081573757,0.7367421125340755,0.2770847373168612,0.9199374497130072,0
23%,75-105/x14,3.33,0.555,12.952150662954566,1.9052073483273553,39.07821465429675,0.7671207940061215,0.3314417195753451,0.9396903268404501,0
23%,75-105/x14,5.0,0.833,13.778416021852724,2.731472707225514,40.65202471727937,0.7762139864224392,0.33893554177625335,0.9187794097929208,0
23%,75-105/x21,2.0,0.333,12.105784213874315,1.0588408992471052,46.871818761535586,0.7058628801329155,0.2582742580454054,0.8676150590771888,0
23%,75-105/x21,3.33,0.555,12.728248643635599,1.6813053290083886,43.45370876724639,0.723692352108657,0.29291512749378085,0.8732936887149059,0
23%,75-105/x21,5.0,0.833,13.487791365744028,2.4408480511168182,46.534637829696344,0.7289252681940106,0.28984412460897496,0.8535803658305088,0
23%,75-105/x25,2.0,0.333,12.663818579356567,1.616875264729357,43.87386090010551,0.7051418557757849,0.28864153551907057,0.8740513531091609,0
23%,75-105/x25,3.33,0.555,13.617717072540113,2.570773757912903,42.60909931021884,0.7442619321950574,0.31959645458345115,0.9443227766369895,0
23%,75-105/x25,5.0,0.833,14.757255170113282,3.710311855486072,41.19824423766618,0.7789919648832939,0.35820107005000024,1.0309982140129015,0
23%,75-105/x30,2.0,0.333,12.994679057650838,1.9477357430236282,43.242821434697284,0.7137407707057524,0.30050488442976886,0.8926714536676413,0
23%,75-105/x30,3.33,0.555,14.121201360401558,3.0742580457743482,41.688251561615694,0.7488884550199355,0.3387333560758783,0.9734956688573754,0
23%,75-105/x30,5.0,0.833,15.44435730272622,4.397413988099009,40.01739237997997,0.7704532182904827,0.385941121702192,1.0726403245635276,0
23%,75-105/x45,2.0,0.333,12.845199754510773,1.7982564398835628,44.10995687508973,0.7092984317800599,0.2912086219192125,0.8755949672848576,0
23%,75-105/x45,3.33,0.555,13.929789902293432,2.882846587666222,42.50115197140076,0.7529748464803196,0.32775087865069774,0.9468242717081293,0
23%,75-105/x45,5.0,0.833,15.252741259891312,4.205797945264102,40.97813799900153,0.7958594920414047,0.37221655264724224,1.0354473794121977,0
23%,90-120/x1,2.0,0.333,11.735068929062153,0.6881256144349432,46.976635137741475,0.6989580535035638,0.24980650262951865,0.8661672807331461,0
23%,90-120/x1,3.33,0.555,12.109201631565348,1.0622583169381379,43.646720889867794,0.7337060279374539,0.27743668675866995,0.9142152341567584,0
23%,90-120/x1,5.0,0.833,12.549138333427479,1.5021950188002684,39.46024252639274,0.7622251994366176,0.3180197973956715,0.9486326880923731,0
23%,90-120/x7,2.0,0.333,11.874841114201761,0.8278977995745507,46.17678287314286,0.7063646990948688,0.25716042511719356,0.8765119357086477,0
23%,90-120/x7,3.33,0.555,12.335001360023146,1.2880580453959354,42.28685130618297,0.7457192919433844,0.2916982697697235,0.9315746950242705,0
23%,90-120/x7,5.0,0.833,12.873548717762628,1.8266054031354173,37.42533259876335,0.7790154884607089,0.3439795406972017,0.9736299142352819,0
23%,90-120/x10,2.0,0.333,11.976688362314224,0.9297450476870139,47.438467230367834,0.7117343435902557,0.25246786124336085,0.8845236090035307,0
23%,90-120/x10,3.33,0.555,12.516743979347943,1.469800664720733,44.421202771197684,0.7561736808049867,0.2817740898151387,0.9464564905998041,0
23%,90-120/x10,5.0,0.833,13.168027194425115,2.1210838797979044,40.62644535054282,0.7971708520372341,0.32412452235989614,0.9979966167992325,0
23%,90-120/x14,2.0,0.333,12.219952678358649,1.1730093637314383,47.57904507005757,0.7239385174777562,0.256834761192988,0.9057174746906095,0
23%,90-120/x14,3.33,0.555,12.915192249104601,1.868248934477391,44.6283399140011,0.7756079332607961,0.2893944133703427,0.9836186711320699,0
23%,90-120/x14,5.0,0.833,13.752613500190547,2.7056701855633367,40.953638103074795,0.8234551411766863,0.3358093233518612,1.0541004000204988,0
23%,90-120/x21,2.0,0.333,13.012247184467519,1.9653038698403087,42.48413134316385,0.7613869471839546,0.30628488268623444,0.971660447029984,0
23%,90-120/x21,3.33,0.555,14.161150308735815,3.1142069941086046,36.05618737267962,0.8262392137914569,0.39275229414483126,1.0948128379873177,0
23%,90-120/x21,5.0,0.833,15.491679358311883,4.444736043684673,29.547815531277312,0.8763275093455426,0.5242918665819286,1.2136956200872147,0
23%,90-120/x25,2.0,0.333,13.559065868216337,2.5121225535891263,44.54585092450526,0.7720916537288803,0.30438448445391164,1.0256111711870028,0
23%,90-120/x25,3.33,0.555,15.004156959836612,3.9572136452094018,39.53273137658656,0.8173783717581683,0.3795375739892056,1.1872374029132597,0
23%,90-120/x25,5.0,0.833,16.6546950012604,5.60775168663319,33.27562454890587,0.8261255235929338,0.5005073601783988,1.3495986181301782,0
23%,90-120/x30,2.0,0.333,14.077857708626485,3.030914393999275,38.559777476591826,0.7898279582748791,0.36509177775137874,1.050803459454896,0
23%,90-120/x30,3.33,0.555,15.808356390683809,4.7614130760565985,29.791923926776754,0.8401447080637938,0.5306255624691422,1.2279151089160387,0
23%,90-120/x30,5.0,0.833,17.765952608227597,6.7190092936003865,29.1634453580841,0.8542992886140172,0.6091856565672505,1.4101314817834802,0
23%,90-120/x45,2.0,0.333,12.179942510031495,1.1329991954042846,47.82393186226259,0.7167704128687431,0.2546830014962147,0.8851344408768371,0
23%,90-120/x45,3.33,0.555,12.86228241608347,1.81533910145626,45.04097123577958,0.7660294282846314,0.28556849604224227,0.9513395424357609,0
23%,90-120/x45,5.0,0.833,13.698232684878754,2.6512893702515434,41.57358064431046,0.8153453552010884,0.32949369461524647,1.0128214517117466,0
23%,120-180/x1,2.0,0.333,11.192797684876155,0.14585437024894432,51.583829270778494,0.6738429848076811,0.216982683199456,0.8478025492682875,0
23%,120-180/x1,3.33,0.555,11.22516642372875,0.17822310910153938,51.389379142765016,0.6936071474748111,0.21843358707533858,0.8774863777204243,0
23%,120-180/x1,5.0,0.833,11.266417357296366,0.21947404266915527,51.221132188370355,0.7054514659607521,0.21995642962094425,0.8951001886579036,0
23%,120-180/x7,2.0,0.333,11.202018985519713,0.15507567089250252,51.52317322790848,0.6744802467348584,0.21741710154319321,0.8487083456425187,0
23%,120-180/x7,3.33,0.555,11.24192911033619,0.19498579570898045,51.281795075519234,0.6947295566740559,0.21921871287424635,0.8790685633542417,0
23%,120-180/x7,5.0,0.833,11.292040054535901,0.24509673990869096,50.98575460250133,0.707275027580984,0.22147441265843146,0.8977077663663612,0
23%,120-180/x10,2.0,0.333,11.193539362109872,0.14659604748266197,51.43486721921013,0.6742627269438327,0.21762551295027466,0.8483965674139933,0
23%,120-180/x10,3.33,0.555,11.230531604173265,0.183588289546055,51.11682420140065,0.6945928517337153,0.21970323429962887,0.8791011439934739,0
23%,120-180/x10,5.0,0.833,11.275700047378457,0.22875673275124697,50.80096453820235,0.7067156096506588,0.22195838504009355,0.8974367240181546,0
23%,120-180/x14,2.0,0.333,11.247186744434368,0.20024342980715737,51.21844973795056,0.6774621732912256,0.21959248673043516,0.8532078159226567,0
23%,120-180/x14,3.33,0.555,11.322576784561589,0.27563346993437854,50.72367394110847,0.7003291210517117,0.22322075482362339,0.8878891576942816,0
23%,120-180/x14,5.0,0.833,11.416257217805349,0.3693139031781385,50.193459119463014,0.7156072473052276,0.22744511771213194,0.9110391612335718,0
23%,120-180/x21,2.0,0.333,11.318832653350164,0.2718893387229535,51.30556160415098,0.6519777081116489,0.22061609500897442,0.7986104789342873,0
23%,120-180/x21,3.33,0.555,11.441575373094137,0.39463205846692695,50.881504031813975,0.6678949219103812,0.22486708266210492,0.8207257964038557,0
23%,120-180/x21,5.0,0.833,11.594896943844102,0.5479536292168916,50.43842688256137,0.6873760000276069,0.22988220807998538,0.8476972271023097,0
23%,120-180/x25,2.0,0.333,11.531484419911253,0.48454110528404293,51.46866508603101,0.6613629087552453,0.2240486400926879,0.8111665925580638,0
23%,120-180/x25,3.33,0.555,11.79058196497078,0.7436386503435699,51.17828452425197,0.6834053822833495,0.23038251622880307,0.8416230058280396,0
23%,120-180/x25,5.0,0.833,12.116418234850347,1.0694749202231364,50.89503394670106,0.7108600304419288,0.2380668072161825,0.8800935384664944,0
23%,120-180/x30,2.0,0.333,11.472839922176625,0.42589660754941505,51.4585499073293,0.6587230351197455,0.2229530358480338,0.8080286733678501,0
23%,120-180/x30,3.33,0.555,11.694316491025859,0.6473731763986486,51.15979576546763,0.6790956439340046,0.2285841121148378,0.8366410763195892,0
23%,120-180/x30,5.0,0.833,11.972416867004965,0.9254735523777544,50.86533146309813,0.7043315133728322,0.23537479305901574,0.8722924866946906,0
23%,120-180/x45,2.0,0.333,11.694560335388381,0.6476170207611709,51.46262904099521,0.6695667425031674,0.22724374081379475,0.8258717985208543,0
23%,120-180/x45,3.33,0.555,12.055689941402292,1.008746626775082,51.17244447608117,0.6963760550767,0.2355894869755014,0.8670924448612515,0
23%,120-180/x45,5.0,0.833,12.498830777691028,1.4518874630638177,50.816450923513386,0.7284904926393971,0.24596032486612848,0.9191539242756886,0
23%,150-210/x1,2.0,0.333,11.701363575491964,0.6544202608647538,46.75044809004761,0.7265044925082516,0.2502941480465294,0.9263575522372327,0
23%,150-210/x1,3.33,0.555,12.071647518564465,1.0247042039372545,43.11722137325135,0.7927593607585893,0.27997276109386215,1.0374529777914878,0
23%,150-210/x1,5.0,0.833,12.487902641151472,1.4409593265242613,38.833147371186506,0.8614801992498194,0.321578431997435,1.1440479723047046,0
23%,150-210/x7,2.0,0.333,11.876328252222423,0.8293849375952131,46.28623864984603,0.7358366785357372,0.2565844319748356,0.9410537109249307,0
23%,150-210/x7,3.33,0.555,12.35933898401511,1.3123956693879002,42.3284249547785,0.8083489439966923,0.2919867440666453,1.0633482738081195,0
23%,150-210/x7,5.0,0.833,12.911249920300172,1.8643066056729616,37.654390197736966,0.8848853524819945,0.34288830206779286,1.1855545840916772,0
23%,150-210/x10,2.0,0.333,12.07879695301839,1.0318536383911798,46.11777122617706,0.7454566129957328,0.26191198385932196,0.9591764963722439,0
23%,150-210/x10,3.33,0.555,12.693155517558097,1.6462122029308865,42.020826331408834,0.8227925763072482,0.3020682034534501,1.096363287745917,0
23%,150-210/x10,5.0,0.833,13.397327956243487,2.3503846416162766,37.22109511608356,0.9023411318875025,0.35993911287296826,1.239615169004293,0
23%,150-210/x14,2.0,0.333,12.014231747307669,0.9672884326804585,45.35343322309725,0.7440112086038567,0.26490236556532953,0.9549965121135602,0
23%,150-210/x14,3.33,0.555,12.587253273249788,1.5403099586225775,40.70808107285555,0.8225933659651911,0.3092077283309495,1.0891099113784934,0
23%,150-210/x14,5.0,0.833,13.236173429491306,2.1892301148640954,35.27827888076891,0.9057331742071943,0.37519328746807656,1.2254831925844025,0
23%,150-210/x21,2.0,0.333,12.175211179323941,1.1282678646967312,44.04018278494933,0.7506192818182206,0.27645687209737924,0.9631671879677222,0
23%,150-210/x21,3.33,0.555,12.831927846142133,1.7849845315149224,38.48742281676972,0.8324717596490643,0.3334057441890084,1.1027420987515546,0
23%,150-210/x21,5.0,0.833,13.557540645460309,2.5105973308330984,31.86613952800904,0.917525848304022,0.42545287399949344,1.2443236372754711,0
23%,150-210/x25,2.0,0.333,12.003083439226359,0.9561401245991483,45.895651084715816,0.736933087892893,0.26152986515150733,0.9411327525810901,0
23%,150-210/x25,3.33,0.555,12.563590531105916,1.516647216478706,41.683774502204926,0.8086843366588886,0.3014024205135585,1.0630270604063015,0
23%,150-210/x25,5.0,0.833,13.199882123941741,2.1529388093145307,36.614262259224674,0.8837225212274925,0.3605120330020069,1.1868187834415267,0
23%,150-210/x30,2.0,0.333,12.231141012938608,1.1841976983113973,43.97300196776429,0.7449998790736359,0.2781511487868171,0.9528075170976353,0
23%,150-210/x30,3.33,0.555,12.921033880695854,1.8740905660686433,38.417947507877,0.8185473028913482,0.3363280632846561,1.0815041553113687,0
23%,150-210/x30,5.0,0.833,13.697153933101912,2.650210618474702,31.67438068729611,0.8907775809048282,0.43243636137124336,1.2126131605524784,0
23%,150-210/x45,2.0,0.333,11.821614605766783,0.7746712911395726,48.14511272217089,0.7238325035518762,0.2455413215872047,0.9199061890290704,0
23%,150-210/x45,3.33,0.555,12.276411916434537,1.2294686018073264,45.46228173466736,0.7872062426333435,0.27003510268322356,1.0254454591526996,0
23%,150-210/x45,5.0,0.833,12.810988259509992,1.764044944882782,42.290494228084796,0.8548000187260533,0.30292831742321685,1.1332152418599135,0
23%,180-270/x1,2.0,0.333,11.736873197724428,0.6899298830972178,46.24205333065305,0.7252323351263031,0.2538138415653844,0.9260988947198004,0
23%,180-270/x1,3.33,0.555,12.105960908078718,1.0590175934515074,42.83169962768261,0.7867088782802952,0.28264021771983333,1.0235601388107214,0
23%,180-270/x1,5.0,0.833,12.564335657375203,1.5173923427479927,38.39140907034676,0.8534592110875161,0.32726945849663547,1.126532479303881,0
23%,180-270/x7,2.0,0.333,11.77126130687627,0.724317992249059,45.946358020822736,0.7274634242082193,0.2561957424686756,0.9298877056495635,0
23%,180-270/x7,3.33,0.555,12.160467127509067,1.1135238128818568,42.344823700688195,0.7904704726958506,0.28717718164242667,1.0306156920750005,0
23%,180-270/x7,5.0,0.833,12.64373665941787,1.59679334479066,37.655185256002646,0.8595097632734614,0.33577677479099166,1.138876480748466,0
23%,180-270/x10,2.0,0.333,11.858562072300627,0.8116187576734166,44.995482288132564,0.7330187837305547,0.2635500603452425,0.9392042421454921,0
23%,180-270/x10,3.33,0.555,12.29752225620886,1.250578941581649,40.77410755039244,0.8000061254996365,0.3016012610701641,1.047507644148582,0
23%,180-270/x10,5.0,0.833,12.838440415196683,1.7914971005694724,35.27977587077996,0.8743168272666846,0.36390368414528296,1.1666777354052758,0
23%,180-270/x14,2.0,0.333,11.974621313032863,0.9276779984056525,43.775225845482936,0.73995454045434,0.27354790481951324,0.9491607186282953,0
23%,180-270/x14,3.33,0.555,12.478603182242832,1.4316598676156218,38.76169615455219,0.8113312853001279,0.3219312986843415,1.0630217734980854,0
23%,180-270/x14,5.0,0.833,13.094320626496447,2.047377311869237,32.2570430673683,0.8903105931382173,0.4059367933740602,1.1889173389071785,0
23%,180-270/x21,2.0,0.333,12.109680771444676,1.062737456817466,44.309243318623956,0.7436682593068702,0.2732992004482,0.9548449916677139,0
23%,180-270/x21,3.33,0.555,12.697219293576367,1.650275978949157,39.53619535642991,0.8170996859815224,0.32115430377423443,1.0720912128841429,0
23%,180-270/x21,5.0,0.833,13.399881257310042,2.352937942682832,33.36372545074144,0.8971394018828633,0.4016302459116494,1.1980308726628222,0
23%,180-270/x25,2.0,0.333,11.968037844094592,0.921094529467382,46.05714163268288,0.7288801219728013,0.25985194521063987,0.9330217975828459,0
23%,180-270/x25,3.33,0.555,12.484222998000272,1.4372796833730614,42.463889615842604,0.7912096025309209,0.2939962191627073,1.0378831489354745,0
23%,180-270/x25,5.0,0.833,13.114051307749008,2.067107993121798,37.80226569599249,0.8567642149158582,0.3469117807173992,1.1550332177951728,0
23%,180-270/x30,2.0,0.333,11.909359399819607,0.8624160851923968,46.30699518017097,0.7257673758282228,0.25718272916397933,0.928690452272454,0
23%,180-270/x30,3.33,0.555,12.389290158965904,1.3423468443386941,42.881467908936415,0.7860990299116339,0.28891945082840786,1.0300683698485018,0
23%,180-270/x30,5.0,0.833,12.975375594753014,1.9284322801258043,38.43408170107007,0.8497461644346642,0.3376007704742886,1.1431615533817758,0
23%,180-270/x45,2.0,0.333,11.794949007678458,0.7480056930512475,47.690465389865686,0.7208728853031386,0.24732300075614078,0.9203064573680004,0
23%,180-270/x45,3.33,0.555,12.213261930256735,1.1663186156295247,45.131985554789786,0.7795666437819624,0.27061211201155677,1.0167131577722277,0
23%,180-270/x45,5.0,0.833,12.731057691194891,1.6841143765676811,41.861652107775846,0.842942084613141,0.3041221989619011,1.1240875560681007,0
25%,30-60/x1,2.0,0.333,11.228256397896308,0.18131308326909767,51.208774735143336,0.6335285054570962,0.21926430491590396,0.7723152754616484,0
25%,30-60/x1,3.33,0.555,11.285356114464218,0.23841279983700758,50.759865879539646,0.6365648688129394,0.2223283280780522,0.7762793542316693,0
25%,30-60/x1,5.0,0.833,11.355754071859003,0.3088107572317931,50.19845595489216,0.6402646497403801,0.22621719843461266,0.7811896084557799,0
25%,30-60/x7,2.0,0.333,11.823108697989081,0.7761653833618709,46.87218583388807,0.6631147011850123,0.2522414623437746,0.8132358621661868,0
25%,30-60/x7,3.33,0.555,12.248281350281442,1.2013380356542314,44.01672998472735,0.6815892647937646,0.27826422713661997,0.8433843447002661,0
25%,30-60/x7,5.0,0.833,12.753396903908222,1.7064535892810113,43.15553101629393,0.6997120686064793,0.29552172348645206,0.8800485859448952,0
25%,30-60/x10,2.0,0.333,13.066933428202665,2.0199901135754548,43.257400451629444,0.7133537163081392,0.3020739409159399,0.8999622044713638,0
25%,30-60/x10,3.33,0.555,14.203506503129027,3.156563188501817,41.844426634218244,0.7411025411559562,0.3394360407250537,0.9839928347311204,0
25%,30-60/x10,5.0,0.833,15.508504022327196,4.461560707699986,40.41290562589283,0.7493407373749553,0.3837512740581263,1.0857840035678628,0
25%,30-60/x14,2.0,0.333,12.61000572219697,1.5630624075697597,46.403051170134056,0.6977088035440148,0.27174949500547124,0.8632259318251695,0
25%,30-60/x14,3.33,0.555,13.543658930823476,2.4967156161962656,43.846067438034055,0.7351094302362283,0.30889107557853857,0.9272688059582328,0
25%,30-60/x14,5.0,0.833,14.672385616749173,3.6254423021219626,42.9262779789787,0.7717012386081726,0.3418042818418672,1.0070310399489228,0
25%,30-60/x21,2.0,0.333,12.396482431063038,1.3495391164358281,48.27238426986409,0.6891263414261044,0.25680277903327065,0.8475355700309466,0
25%,30-60/x21,3.33,0.555,13.219952241552257,2.1730089269250463,45.83381685709871,0.7264646280045496,0.28843227878598027,0.9022860166211759,0
25%,30-60/x21,5.0,0.833,14.241114342245087,3.1941710276178767,42.93585967717649,0.7695964353712599,0.33168345642361197,0.9713629299729429,0
25%,30-60/x25,2.0,0.333,12.566470863347966,1.519527548720756,50.8371770243182,0.6928756786339909,0.2471905719181995,0.8597402014209827,0
25%,30-60/x25,3.33,0.555,13.49714711695822,2.450203802331009,50.137280537988204,0.7292673570728968,0.26920381345238,0.9220894966722317,0
25%,30-60/x25,5.0,0.833,14.643068363357138,3.5961250487299274,49.24555163159863,0.7671183372673186,0.2973480421724294,1.0003226318828435,0
25%,45-75/x1,2.0,0.333,11.229070185688439,0.1821268710612287,51.208774735143336,0.6337699467393664,0.2192801964851973,0.7724727549010285,0
25%,45-75/x1,3.33,0.555,11.287010651079822,0.24006733645261136,50.759865879539646,0.6369538181600493,0.22236092344817254,0.7766061048745564,0
25%,45-75/x1,5.0,0.833,11.358382917843567,0.3114396032163569,50.19845595489216,0.6408108709383719,0.22626956749526517,0.7817680299907062,0
25%,45-75/x7,2.0,0.333,11.856828087450433,0.8098847728232226,46.87218583388807,0.6648806661661492,0.2529608525079297,0.8154027355251346,0
25%,45-75/x7,3.33,0.555,12.30459566312283,1.2576523484956201,44.01672998472735,0.6845103884681888,0.2795436114266599,0.847053507746824,0
25%,45-75/x7,5.0,0.833,12.838152021258043,1.791208706630833,43.15553101629393,0.7040294145352033,0.29748566913499064,0.8856561417225943,0
25%,45-75/x10,2.0,0.333,13.166386376598194,2.1194430619709834,43.257400451629444,0.7182909136963707,0.30437303765677937,0.9060951626993625,0
25%,45-75/x10,3.33,0.555,14.370554810244386,3.3236114956171754,41.844426634218244,0.7488970198858865,0.3434281687227822,0.9944324779131553,0
25%,45-75/x10,5.0,0.833,15.760178891095155,4.7132355764679446,40.41290562589283,0.7598381211746232,0.3899788606389514,1.1020421118458559,0
25%,45-75/x14,2.0,0.333,12.565252762083357,1.5183094474561472,46.403051170134056,0.695873820305766,0.27078505497437216,0.8609100875100589,0
25%,45-75/x14,3.33,0.555,13.469207522067371,2.4222642074401612,43.846067438034055,0.7321145606638715,0.30719305764656957,0.9235150468721206,0
25%,45-75/x14,5.0,0.833,14.559633090708557,3.5126897760813467,42.9262779789787,0.7673041167335226,0.3391776267636927,1.0015826668761472,0
25%,45-75/x21,2.0,0.333,12.246130285104462,1.1991869704772515,48.27238426986409,0.6823482043850979,0.2536881173435136,0.8392998280206093,0
25%,45-75/x21,3.33,0.555,12.967715148524483,1.9207718338972732,45.83381685709871,0.715191759283949,0.2829289820866414,0.888293115700281,0
25%,45-75/x21,5.0,0.833,13.859773549267773,2.812830234640563,42.93585967717649,0.7528062401363516,0.32280181772243033,0.9500142921878351,0
25%,45-75/x25,2.0,0.333,12.393688739582597,1.3467454249553867,50.8371770243182,0.685004992406898,0.24379183631014795,0.849953836503947,0
25%,45-75/x25,3.33,0.555,13.203902408653946,2.1569590940267354,50.137280537988204,0.716178417826412,0.263354977912086,0.9054341930140114,0
25%,45-75/x25,5.0,0.833,14.19832079688128,3.1513774822540697,49.24555163159863,0.7478917633121961,0.2883168190113412,0.9750374237509666,0
25%,45-75/x30,2.0,0.333,13.035279204469052,1.9883358898418422,48.610000107208066,0.7156602966005049,0.26816044385352994,0.8894309892335879,0
25%,45-75/x30,3.33,0.555,14.282541271099337,3.2355979564721267,46.32218151001716,0.7666265337290457,0.30833049751792757,0.9731340472867306,0
25%,45-75/x30,5.0,0.833,15.822698443609884,4.775755128982674,43.42760451755926,0.8208647629502185,0.36434656296117435,1.078691961953074,0
25%,60-90/x1,2.0,0.333,14.958946157841858,3.9120028432146476,30.149034538536807,0.8143404714927798,0.4961666728903434,1.126040370194194,0
25%,60-90/x1,3.33,0.555,17.082756301990763,6.035812987363553,29.582295610418047,0.8201782941183191,0.5774655397593519,1.2198617679801438,0
25%,60-90/x1,5.0,0.833,19.442278175110573,8.395334860483363,29.090056901494727,0.7921488162850381,0.668347890859972,1.2588044909769762,0
