OTM,DTE,Budget,Annual%,Excess%,MaxDD%,Sharpe,Calmar,Sortino,Trades
23%,90-120/x7,1.5,18.213314074691045,7.166370760063835,60.3441510806501,0.6696725053978124,0.30182401688523064,0.8299579067903056,0
23%,90-120/x7,2.0,19.925745823696637,8.878802509069427,66.90702917612714,0.6483238496385262,0.29781244316264266,0.8313415959144916,0
23%,90-120/x7,3.3000000000000003,23.722854266545014,12.675910951917803,76.09239989043014,0.6436657015427862,0.3117637806233596,0.8789354362274172,0
23%,90-120/x10,0.25,12.751873229109645,1.7049299144824346,42.939032634471566,0.813016716021695,0.29697625788785026,1.0590245216394698,0
23%,90-120/x10,0.5,14.21804527288173,3.1711019582545195,33.96077320052775,0.8366955312110333,0.4186608234426412,1.0644265280811933,0
23%,90-120/x10,1.0,16.856952226953403,5.810008912326193,44.88059332089498,0.748761485270569,0.37559557438170815,0.9433661787601514,0
23%,90-120/x10,1.5,19.20085529664144,8.153911982014229,54.456002208748075,0.701282080107633,0.35259392018969987,0.9145915076767082,0
23%,90-120/x10,2.0,21.347734642155736,10.300791327528525,60.47975948200295,0.6834442244896587,0.3529732066561576,0.9280370538984533,0
23%,90-120/x10,3.3000000000000003,26.308273039335162,15.261329724707952,68.7209232934694,0.684440629457966,0.3828277004804919,0.9929786110384087,0
23%,90-120/x14,0.25,12.616525511526678,1.5695821968994679,46.20629705049478,0.8109476346116167,0.2730477514296199,1.0629950661748586,0
23%,90-120/x14,0.5,14.008704868160148,2.961761553532938,40.465545605830165,0.8492571217975226,0.34618845880930893,1.0743579740365226,0
23%,90-120/x14,1.0,16.612049902425174,5.565106587797963,43.07746874691859,0.7729958624335468,0.38563198780368135,0.9396798023691132,0
23%,90-120/x14,1.5,18.99952788890211,7.952584574274901,47.45088960240604,0.7261176104187932,0.40040403979989286,0.9035953412281325,0
23%,90-120/x14,2.0,21.23649352354471,10.189550208917499,51.951482260408,0.7084781392664808,0.40877550744551033,0.913318940363665,0
23%,90-120/x14,3.3000000000000003,26.512599874704314,15.465656560077104,59.82405229226496,0.7104274760789081,0.4431762620355341,0.9769512503397367,0
23%,90-120/x21,0.25,12.968969805872188,1.9220264912449778,45.63401916520644,0.8208681191092907,0.2841952132009523,1.066602130145509,0
23%,90-120/x21,0.5,14.671376090534661,3.624432775907451,39.23152033187589,0.8772877223732694,0.37396909338265083,1.1074910616733042,0
23%,90-120/x21,1.0,17.789447421112282,6.742504106485072,41.00892379084449,0.8222267413463399,0.4337945446177227,1.0112095593214905,0
23%,90-120/x21,1.5,20.594926111595946,9.547982796968736,44.94698503419704,0.7790059579867752,0.4582048405677644,0.9848105922942535,0
23%,90-120/x21,2.0,23.190215852489125,12.143272537861915,47.48997974192847,0.7609615036507743,0.48831808264627863,0.995263813673158,0
23%,90-120/x21,3.3000000000000003,29.239343440147604,18.192400125520393,52.51129114705937,0.7595871919727121,0.5568201200435539,1.0595797335034913,0
23%,90-120/x25,0.25,14.053858031163436,3.006914716536226,44.70382241590857,0.8638427694078892,0.31437709957800264,1.1241540745882332,0
23%,90-120/x25,0.5,16.619196304897788,5.572252990270577,37.33648205181513,0.9757168079080645,0.4451195022025337,1.3036343941545798,0
23%,90-120/x25,1.0,21.05032117568375,10.003377861056538,31.83236171647431,0.9638437611968099,0.6612868175844303,1.340867659754763,0
23%,90-120/x25,1.5,24.885624475276536,13.838681160649326,33.56658506046782,0.9201282167950658,0.7413808831147657,1.3260553836581461,0
23%,90-120/x25,2.0,28.336501078503183,17.289557763875973,34.56982744431431,0.8956076173494748,0.8196888203780628,1.3277920564500283,0
23%,90-120/x25,3.3000000000000003,36.225362877214785,25.178419562587575,38.822321684720066,0.880986921419627,0.9331065558470346,1.368991929409291,0
23%,90-120/x30,0.25,14.513700182617772,3.4667568679905614,39.72834762355534,0.887693452044654,0.36532352969073534,1.1688727993276,0
23%,90-120/x30,0.5,17.479666156369,6.432722841741789,27.227149330034283,1.026368753944066,0.6419939871225215,1.3913478823102665,0
23%,90-120/x30,1.0,22.57542773786514,11.52848442323793,25.42505332989327,1.0352601803519517,0.8879205657878518,1.459057608248954,0
23%,90-120/x30,1.5,26.973667727240567,15.926724412613357,28.296857350417802,0.991846083756261,0.9532389902245559,1.4473853505188634,0
23%,90-120/x30,2.0,30.91686508569431,19.8699217710671,32.15340051660425,0.9647789038038382,0.9615426234537344,1.4515820108834379,0
23%,90-120/x30,3.3000000000000003,39.93182914361544,28.884885828988228,38.83233792738864,0.9447138874541722,1.0283138042907098,1.4904724791774828,0
23%,90-120/x45,0.25,13.042505288758699,1.9955619741314887,45.58134074907769,0.7689582756071275,0.2861369383703924,0.9701996486668248,0
23%,90-120/x45,0.5,14.88428835440898,3.83734503978177,39.237634646170804,0.9080312767817615,0.3793370443613511,1.1868397897742362,0
23%,90-120/x45,1.0,18.43437175509397,7.38742844046676,30.432518889031808,1.1186008922872122,0.6057458412270273,1.5632704089905167,0
23%,90-120/x45,1.5,21.854343984156976,10.807400669529766,28.77802837721325,1.1983056246687802,0.7594107455068562,1.780698914448906,0
23%,90-120/x45,2.0,25.183254537039844,14.136311222412633,27.909465870031124,1.1960905907706503,0.9023194730530958,1.8616511289705107,0
23%,90-120/x45,3.3000000000000003,33.605850875382416,22.558907560755205,27.957614055333696,1.1211882615634703,1.2020285711387864,1.8610630610387457,0
23%,120-180/x1,0.25,11.574124828705234,0.5271815140780234,48.53390645081246,0.7458259401661255,0.2384750306558413,0.9687299338706256,0
23%,120-180/x1,0.5,11.993078455588702,0.9461351409614913,45.08228193512495,0.7740941753652447,0.2660264285833441,1.007821527368794,0
23%,120-180/x1,1.0,12.781239427560465,1.7342961129332544,45.57859965622036,0.686134422945973,0.28042194196319803,0.8785478372888111,0
23%,120-180/x1,1.5,13.508378595089177,2.4614352804619664,56.876908674547536,0.611724540847039,0.23750198296438338,0.7891736361530907,0
23%,120-180/x1,2.0,14.192254013033768,3.1453106984065577,64.39746250900407,0.5718218770584106,0.22038529873827564,0.7448378170821839,0
23%,120-180/x1,3.3000000000000003,15.787310807477128,4.740367492849918,75.18860187095126,0.5380881282188389,0.20996946897048868,0.7234836285800385,0
23%,120-180/x7,0.25,11.692860968853246,0.6459176542260359,48.11722181725898,0.7525304105993225,0.2430078156478099,0.9803953706575155,0
23%,120-180/x7,0.5,12.228778648728621,1.181835334101411,44.23997133684547,0.8003737258267821,0.27641922630595883,1.0514374552584846,0
23%,120-180/x7,1.0,13.225237504941557,2.1782941903143467,42.94081452523611,0.7342813579249421,0.3079875789773188,0.9418019340105097,0
23%,120-180/x7,1.5,14.155372606053728,3.1084292914265177,54.09764662549246,0.6602751946000086,0.26166337149652064,0.8492561143950832,0
23%,120-180/x7,2.0,15.02550516745571,3.9785618528285003,61.5548414579041,0.6172384710310109,0.24409948610998047,0.8005161287998181,0
23%,120-180/x7,3.3000000000000003,17.074521997100554,6.027578682473344,72.37814802756414,0.5780631391471883,0.23590714134600374,0.7746228941814304,0
23%,120-180/x10,0.25,11.714564377384296,0.6676210627570853,48.878222514297896,0.7513472355467526,0.23966837938833682,0.9790537947570449,0
23%,120-180/x10,0.5,12.282562570429501,1.2356192558022911,45.77874849427451,0.8027798143508582,0.26830271631313085,1.057840385003589,0
23%,120-180/x10,1.0,13.357216727024124,2.3102734123969135,40.517209304130034,0.7462630253218155,0.3296677376460522,0.9675158075040876,0
23%,120-180/x10,1.5,14.374729464568592,3.3277861499413817,51.107434958295904,0.675155452439987,0.2812649368198285,0.8793649929189301,0
23%,120-180/x10,2.0,15.348028481587871,4.301085166960661,57.982957021976404,0.6334771869899902,0.26469896103730517,0.8317885096180828,0
23%,120-180/x10,3.3000000000000003,17.67817877236748,6.631235457740271,68.19486438282816,0.5953134709668472,0.2592303530824081,0.8062855799208223,0
23%,120-180/x14,0.25,11.750202286873401,0.703258972246191,48.979871709581445,0.754129943988499,0.2398985925594988,0.9827322989008752,0
23%,120-180/x14,0.5,12.350153102136542,1.3032097875093314,45.9832239886809,0.8134349936190893,0.26857953903311826,1.067573099078773,0
23%,120-180/x14,1.0,13.490575780168722,2.443632465541512,39.826900537020585,0.7675906316125598,0.3387302450922269,0.9808927737933777,0
23%,120-180/x14,1.5,14.570098082698069,3.5231547680708584,48.46180719372157,0.69709555810203,0.3006511503884999,0.8895028247541781,0
23%,120-180/x14,2.0,15.604928743574487,4.557985428947276,55.1778738464358,0.654172835697366,0.2828113454861306,0.8399775199011741,0
23%,120-180/x14,3.3000000000000003,18.068141531399682,7.021198216772472,65.31813297300994,0.6132427261480294,0.27661754414912026,0.8133675970285578,0
23%,120-180/x21,0.25,12.218271142213633,1.1713278275864223,46.21452875857145,0.772003712394675,0.2643816018560505,0.9996056375463406,0
23%,120-180/x21,0.5,13.244150333735693,2.1972070191084825,40.276279384875615,0.8533973830677043,0.3288325172038876,1.1227318887681315,0
23%,120-180/x21,1.0,15.121593378480558,4.074650063853348,33.981111040626,0.8429290581425889,0.4449999695537321,1.1135672829949677,0
23%,120-180/x21,1.5,16.832778012893492,5.785834698266282,43.87716143617633,0.7866914171735803,0.3836341609604447,1.0496991380830596,0
23%,120-180/x21,2.0,18.41865988523623,7.371716570609021,50.18784901606974,0.7479101773550233,0.3669944069397899,1.0073930653105412,0
23%,120-180/x21,3.3000000000000003,22.088142511947595,11.041199197320385,59.70617592187297,0.7074143805166089,0.36994736592828326,0.9824009808917007,0
23%,120-180/x25,0.25,12.534369153466528,1.487425838839318,47.45249316700632,0.7796429697314188,0.26414563949996345,0.9937794061945419,0
23%,120-180/x25,0.5,13.855188547279585,2.808245232652375,42.825333504546506,0.8798396272642589,0.3235278610453475,1.143442882922307,0
23%,120-180/x25,1.0,16.279869819565572,5.232926504938362,33.479201476862684,0.9112481055204467,0.4862681635586952,1.2224221290369675,0
23%,120-180/x25,1.5,18.49600438681631,7.4490610721890995,28.8184261192255,0.8725249903851842,0.6418117460785674,1.20409259821105,0
23%,120-180/x25,2.0,20.54988419693302,9.502940882305811,33.2915541155412,0.8388190789384145,0.6172701978890165,1.1777983828060723,0
23%,120-180/x25,3.3000000000000003,25.328548051572785,14.281604736945575,40.39128997712781,0.7985663305766574,0.6270794536622986,1.1601891337226757,0
23%,120-180/x30,0.25,13.029949988178524,1.9830066735513139,42.944180773015205,0.808808924336099,0.3034159635516005,1.0501538766904281,0
23%,120-180/x30,0.5,14.769396704965176,3.722453390337966,33.666043873830034,0.9361439586642304,0.43870306711166684,1.2590828436933126,0
23%,120-180/x30,1.0,17.842318400167635,6.7953750855404245,24.76636007544209,0.9901630704029843,0.7204255427853438,1.3983030703720996,0
23%,120-180/x30,1.5,20.551171026809524,9.504227712182313,29.617658967903953,0.9526914668007465,0.6938823574503442,1.3803936613084593,0
23%,120-180/x30,2.0,23.000461470861833,11.953518156234622,34.46557581115072,0.9161194580409452,0.6673459221134046,1.3452644415828898,0
23%,120-180/x30,3.3000000000000003,28.54189050495759,17.49494719033038,41.5918552331051,0.8684348503702839,0.6862374939754943,1.3044778511702764,0
23%,120-180/x45,0.25,12.060835318073892,1.0138920034466814,48.98169292748457,0.7460492573383718,0.24623149175201994,0.9466920545850712,0
23%,120-180/x45,0.5,12.967547890950314,1.9206045763231039,45.924454836231874,0.8461475718925552,0.28236694234461834,1.0854769259612165,0
23%,120-180/x45,1.0,14.725877971817592,3.678934657190382,39.788516640678004,0.9392754328225826,0.3701037187388512,1.200023879365326,0
23%,120-180/x45,1.5,16.425691652533246,5.3787483379060355,36.52118075169996,0.9330643538015644,0.44975795728533985,1.1826832131239253,0
23%,120-180/x45,2.0,18.07743767973211,7.0304943651049,39.61739093436604,0.9027738085370767,0.4563005602686185,1.1449632443476447,0
23%,120-180/x45,3.3000000000000003,22.204907221715775,11.157963907088565,50.17101965994395,0.8470205793328568,0.4425843319952286,1.103888160296861,0
23%,150-210/x1,0.25,11.630269612346078,0.5833262977188678,46.93554439076897,0.7379744740296202,0.24779236638903154,0.9528666479514271,0
23%,150-210/x1,0.5,12.08559102830884,1.0386477136816303,42.06299958308698,0.8288537068560893,0.28732118841016535,1.1045826892525028,0
23%,150-210/x1,1.0,12.947728913976064,1.900785599348854,31.98180458595308,0.8786762311427688,0.4048467271187979,1.1746715364117732,0
23%,150-210/x1,1.5,13.732353998821711,2.685410684194501,41.470412937169996,0.8124500697694514,0.33113617700472375,1.067567240925499,0
23%,150-210/x1,2.0,14.449953696739449,3.403010382112239,49.96400354681068,0.7402887370837166,0.28920728266303675,0.9619576870896056,0
23%,150-210/x1,3.3000000000000003,16.07642085985146,5.02947754522425,63.39801633220333,0.6367655921290362,0.25357924095939516,0.8309525268657598,0
23%,150-210/x7,0.25,11.73988257534575,0.6929392607185392,46.780797180941356,0.7410237599989518,0.2509551628617525,0.9580645042083228,0
23%,150-210/x7,0.5,12.30361535957294,1.256672044945729,41.764656131412714,0.8434508071008192,0.2945939581271673,1.1329515895517297,0
23%,150-210/x7,1.0,13.373402902106935,2.326459587479725,31.37795701070749,0.9337296254727553,0.4262037486233843,1.2834022625412747,0
23%,150-210/x7,1.5,14.359387276704272,3.3124439620770616,36.89697589900045,0.88821538649574,0.3891751810774626,1.2021332875829789,0
23%,150-210/x7,2.0,15.264591769156578,4.2176484545293675,45.02681307427732,0.8172503469938839,0.3390111519546306,1.089389669649021,0
23%,150-210/x7,3.3000000000000003,17.37222484882981,6.325281534202599,57.955703977888426,0.7029637238735931,0.29975004454191,0.9352922916398846,0
23%,150-210/x10,0.25,11.84835788514793,0.8014145705207198,47.63488155201113,0.7450284842910305,0.24873280879707985,0.9642612814637006,0
23%,150-210/x10,0.5,12.528271368871224,1.4813280542440133,43.4526389385573,0.8518348111802003,0.28832014982073684,1.1474203608112634,0
23%,150-210/x10,1.0,13.811528349311185,2.764585034683975,34.80165470585427,0.9522393503089218,0.3968641280435392,1.3213660203704303,0
23%,150-210/x10,1.5,15.001561140386045,3.9546178257588345,34.02077651504466,0.9184418386717499,0.44095293162259414,1.2606028393836413,0
23%,150-210/x10,2.0,16.10227034437466,5.055327029747449,41.56112090149727,0.8546912478642882,0.38743590151329543,1.1566082910555677,0
23%,150-210/x10,3.3000000000000003,18.683735489566832,7.636792174939622,53.34439581371886,0.7471179939344454,0.35024739158751217,1.0095644431195923,0
23%,150-210/x14,0.25,11.833686888794848,0.7867435741676374,47.159729598391365,0.7431745545371463,0.25092779347060756,0.9601702210683235,0
23%,150-210/x14,0.5,12.47817807420757,1.4312347595803594,42.501066836348265,0.8524062446148991,0.29359682010466226,1.1453759281033329,0
23%,150-210/x14,1.0,13.710988551098357,2.6640452364711464,32.862061111833306,0.9761692464834163,0.41722850263220906,1.343478604790628,0
23%,150-210/x14,1.5,14.833050693185633,3.786107378558423,35.56558687086148,0.9554226200761681,0.4170618847664285,1.2816563140626016,0
23%,150-210/x14,2.0,15.864029860496442,4.817086545869232,43.55815133767805,0.8892831356916976,0.36420346992031244,1.1624177766127768,0
23%,150-210/x14,3.3000000000000003,18.23613456229549,7.18919124766828,56.26702432327202,0.7641221403337218,0.32409985744977515,0.9881695740664469,0
23%,150-210/x21,0.25,11.923198161287374,0.8762548466601636,46.26660074986822,0.7438757666229099,0.25770637928962903,0.955575297834013,0
23%,150-210/x21,0.5,12.634184650732871,1.5872413361056612,40.75947899005604,0.8531155452777319,0.30996923816948674,1.136181734187344,0
23%,150-210/x21,1.0,13.954281027347037,2.9073377127198263,29.225503799162723,0.9799935773221735,0.4774693063716086,1.3353338966386294,0
23%,150-210/x21,1.5,15.126893288570331,4.079949973943121,37.591409993593416,0.9663396909042574,0.4024029237304043,1.282847291256851,0
23%,150-210/x21,2.0,16.179911605060315,5.132968290433105,46.15591064771391,0.9040507883237823,0.3505490711374731,1.1687461197005689,0
23%,150-210/x21,3.3000000000000003,18.553649819912987,7.506706505285777,60.016664012521325,0.7780419185664985,0.3091416379964425,0.9920022986677812,0
23%,150-210/x25,0.25,11.795008248844741,0.7480649342175312,47.68999795581818,0.7332495645876547,0.24732666710894147,0.9360072875982558,0
23%,150-210/x25,0.5,12.425012214593778,1.3780688999665678,43.37713141341104,0.8349354577788699,0.28644153750453627,1.0992349654845306,0
23%,150-210/x25,1.0,13.596910577333986,2.549967262706776,34.71629398168682,0.9542868060892902,0.39165789368261744,1.2755655512304513,0
23%,150-210/x25,1.5,14.675542295731358,3.6285989811041475,37.98253334543752,0.9462450124271796,0.38637607876922175,1.2420368370269341,0
23%,150-210/x25,2.0,15.676167241105276,4.6292239264780655,46.643146273983234,0.8894685981113529,0.3360872602594817,1.1461921015768823,0
23%,150-210/x25,3.3000000000000003,18.044451198821278,6.997507884194068,60.59763334501574,0.7703606731668022,0.2977748503160885,0.9863358079011822,0
23%,150-210/x30,0.25,11.997102894908629,0.9501595802814187,46.0698379381106,0.7438919477095108,0.26041122417285956,0.9548418172655725,0
23%,150-210/x30,0.5,12.785785838098839,1.7388425234716287,40.230677598236866,0.854852839253078,0.31781184413009206,1.1352681861583689,0
23%,150-210/x30,1.0,14.231018542538942,3.184075227911732,28.30941566716172,0.9869345597822837,0.5026955946337883,1.3299942054790517,0
23%,150-210/x30,1.5,15.521542079345064,4.474598764717854,38.824307625510805,0.9839518630192255,0.3997892822471383,1.298656746410128,0
23%,150-210/x30,2.0,16.69983852109025,5.65289520646304,47.019019522816826,0.929349622719205,0.3551719855193142,1.2019144996515432,0
23%,150-210/x30,3.3000000000000003,19.410224597549508,8.363281282922298,60.61831506102332,0.8101859615831734,0.32020396109673455,1.038316719126495,0
23%,150-210/x45,0.25,11.697271134379372,0.650327819752162,49.39147925918832,0.7221764301896899,0.23682771420949744,0.9168702381804065,0
23%,150-210/x45,0.5,12.259180526506785,1.2122372118795752,46.80423499088432,0.8117204973981336,0.2619245999618284,1.0574774200444992,0
23%,150-210/x45,1.0,13.344637742581211,2.297694427954001,41.656944533480974,0.9199274708855839,0.32034605254967063,1.2194174971673117,0
23%,150-210/x45,1.5,14.389863746306265,3.3429204316790546,37.62186954463797,0.9240908918064902,0.38248667385422824,1.2030444370278994,0
23%,150-210/x45,2.0,15.40682710555803,4.3598837909308195,45.594301446276816,0.883503187054939,0.3379112436608267,1.1311968404575061,0
23%,150-210/x45,3.3000000000000003,17.95353441756029,6.906591102933081,58.465225055845984,0.7862239161468224,0.30708056627527003,1.0053859189941954,0
23%,180-270/x1,0.25,11.642533011777868,0.5955896971506576,47.02483075367141,0.7259393155087089,0.24758266696938383,0.9281672107582647,0
23%,180-270/x1,0.5,12.143354521027128,1.0964112063999174,41.74993134654981,0.8265558078591027,0.2908592692100474,1.0949742286132906,0
23%,180-270/x1,1.0,13.05489250110774,2.0079491864805306,31.48745953888341,0.9532365313832146,0.4146060905607974,1.3017174792794932,0
23%,180-270/x1,1.5,13.858519065957697,2.811575751330487,31.08060849481049,0.9487945747876274,0.445889567067892,1.272649709429521,0
23%,180-270/x1,2.0,14.640696287333377,3.5937529727061666,39.76279406356616,0.8881822262956116,0.3682008931245691,1.1580526250632697,0
23%,180-270/x1,3.3000000000000003,16.421851589193913,5.374908274566703,54.27354186817974,0.7497592379409972,0.3025756385879424,0.9556325534090713,0
23%,180-270/x7,0.25,11.684443539954238,0.6375002253270274,46.892754397374745,0.7262648660767707,0.24917375168323191,0.9285005548187938,0
23%,180-270/x7,0.5,12.224494073626735,1.1775507589995247,41.47522272187457,0.8293191578398816,0.29474209591596423,1.1002337644804792,0
23%,180-270/x7,1.0,13.20633000495748,2.159386690330269,30.92548429915416,0.9724878113001039,0.42703712825343476,1.3372399502459325,0
23%,180-270/x7,1.5,14.06883007666131,3.0218867620341,29.91392844047891,0.9858372340197307,0.470310347390671,1.3341129061043278,0
23%,180-270/x7,2.0,14.910212722410288,3.8632694077830774,38.524502865021574,0.9318392933942703,0.38703193068191555,1.2232162093030117,0
23%,180-270/x7,3.3000000000000003,16.825885370058337,5.778942055431127,52.90151076529087,0.7881797143104684,0.318060583273511,1.0050169871199557,0
23%,180-270/x10,0.25,11.707803207113354,0.660859892486144,47.63715480352655,0.726326120951625,0.2457704129350444,0.929980922657975,0
23%,180-270/x10,0.5,12.273079222838135,1.2261359082109244,43.026499317240784,0.8288689450203219,0.2852446612574008,1.1030042059142593,0
23%,180-270/x10,1.0,13.292560095705696,2.2456167810784855,34.058127664916896,0.971218928277854,0.3902903948944409,1.3408271485760135,0
23%,180-270/x10,1.5,14.187221240354742,3.1402779257275313,29.638477095892473,0.9868618486425293,0.4786757833222448,1.338314802322,0
23%,180-270/x10,2.0,15.068129673587727,4.021186358960517,38.080432039335975,0.9374772974153178,0.3956921932509271,1.2322631085383706,0
23%,180-270/x10,3.3000000000000003,17.07609958545242,6.029156270825208,52.221043924210555,0.7985454527206368,0.326996519070651,1.0178537817273863,0
23%,180-270/x14,0.25,11.737100077974926,0.6901567633477157,47.27313819757606,0.7273830932574973,0.24828265110981673,0.9302738384040339,0
23%,180-270/x14,0.5,12.331486300258465,1.284542985631255,42.263051387423346,0.8324045561131682,0.29177936508219265,1.1073221357527205,0
23%,180-270/x14,1.0,13.38715239657673,2.340209081949519,32.54552921202078,0.9821165924377808,0.41133614111372774,1.3522566622028582,0
23%,180-270/x14,1.5,14.294882926622265,3.2479396119950543,29.908574139511497,1.0037624385234787,0.4779526720311832,1.3529432077026373,0
23%,180-270/x14,2.0,15.198418800002123,4.151475485374913,38.49567580928369,0.956362454152282,0.39480846823675825,1.2448428432943368,0
23%,180-270/x14,3.3000000000000003,17.22776181704497,6.180818502417761,52.883090563525755,0.8133667075166673,0.3257707072991534,1.0229478622952906,0
23%,180-270/x21,0.25,11.859014804166401,0.812071489539191,46.42272991225806,0.7308885286674189,0.25545707515651705,0.9310902608516961,0
23%,180-270/x21,0.5,12.558232605988785,1.5112892913615745,40.496124483013695,0.8385806437967629,0.3101094923603467,1.1070317377087697,0
23%,180-270/x21,1.0,13.780191480393956,2.733248165766746,28.751329263431955,0.9953573663013751,0.4792888479740869,1.3660780486703115,0
23%,180-270/x21,1.5,14.830503707079345,3.7835603924521344,30.292700901139074,1.0286412408070758,0.4895735033821855,1.39180507919447,0
23%,180-270/x21,2.0,15.830388881384483,4.783445566757273,39.00253216714582,0.989531541354342,0.4058810544285474,1.2971540637062686,0
23%,180-270/x21,3.3000000000000003,18.06206480703254,7.015121492405331,53.668046160371844,0.8511586394991868,0.33655156278764364,1.075340324216215,0
23%,180-270/x25,0.25,11.746056856395226,0.6991135417680159,47.66217904136369,0.7212696440502682,0.24644397492194792,0.9137934793532665,0
23%,180-270/x25,0.5,12.347688982523719,1.3007456678965088,43.07584415285595,0.8191757778240162,0.2866499595157687,1.0683097604638303,0
23%,180-270/x25,1.0,13.459619068950612,2.412675754323402,33.70324748962311,0.9686625790713985,0.399356740714517,1.2997650239481442,0
23%,180-270/x25,1.5,14.434454035601663,3.3875107209744524,30.367734846597276,1.0066873250592339,0.47532205179337084,1.3345973692625848,0
23%,180-270/x25,2.0,15.376460376268518,4.329517061641308,39.04975517203219,0.9752418811962065,0.3937658586725606,1.2641924154716513,0
23%,180-270/x25,3.3000000000000003,17.59006514046011,6.543121825832898,53.781353899547035,0.8463637429251721,0.3270662388551036,1.0720374860001174,0
23%,180-270/x30,0.25,11.934907766570069,0.8879644519428584,46.13168744797872,0.7313962237238475,0.25871387817817626,0.931282702961544,0
23%,180-270/x30,0.5,12.711208848164457,1.6642655335372467,39.90780752020133,0.8397813933839217,0.31851433686829433,1.1043041281684487,0
23%,180-270/x30,1.0,14.100619345289278,3.053676030662068,27.129643625846136,1.003974865535523,0.5197495234274203,1.3591464859534286,0
23%,180-270/x30,1.5,15.303146083774987,4.256202769147777,30.61470837625163,1.0499030284709825,0.4998625463192688,1.4053236958257986,0
23%,180-270/x30,2.0,16.403733856724045,5.356790542096835,39.14542852573435,1.0199801898979166,0.41904596461219396,1.3330081281028974,0
23%,180-270/x30,3.3000000000000003,18.97858891706403,7.93164560243682,53.81411349102092,0.8933945326606544,0.35266935913068004,1.1401130386108118,0
23%,180-270/x45,0.25,11.607101320185498,0.5601580055582875,49.01903869922587,0.7108937579616305,0.23678761616287677,0.8970774462080615,0
23%,180-270/x45,0.5,12.062399189338691,1.0154558747114812,46.07010573026757,0.793126825372215,0.26182703508348626,1.0239519078440287,0
23%,180-270/x45,1.0,12.950777439792072,1.9038341251648614,39.896927512404915,0.920807752951937,0.3246058843946157,1.223594150443629,0
23%,180-270/x45,1.5,13.803044550539267,2.756101235912057,33.511480728203466,0.9606083509238615,0.4118900224818338,1.2689895787889787,0
23%,180-270/x45,2.0,14.62518223367213,3.578238919044919,38.28747372062326,0.9390415312978838,0.3819834742921256,1.2131099143077204,0
23%,180-270/x45,3.3000000000000003,16.67726732411281,5.6303240094856015,52.27214705234161,0.829709282533393,0.3190469162748065,1.0490980329891593,0
25%,30-60/x1,0.25,16.22941167138179,5.18246835675458,56.38182156927986,0.662885815672658,0.28784830322375626,0.796998657049195,0
25%,30-60/x1,0.5,20.330328456007905,9.283385141380695,68.19144262191045,0.615945555525087,0.2981360662617161,0.8334939392494118,0
25%,30-60/x1,1.0,26.95884228145178,15.91189896682457,77.76505857514043,0.6267744168442684,0.3466703783859793,1.0038539683181118,0
25%,30-60/x1,1.5,32.372039862538024,21.325096547910814,81.86446310296309,0.6528984545185151,0.39543458340187077,1.1654540733678076,0
25%,30-60/x1,2.0,37.028576024614935,25.981632709987725,84.10921944513066,0.6769097694659948,0.4402439621826574,1.305677580083897,0
25%,30-60/x1,3.3000000000000003,46.966990688921896,35.92004737429468,87.2747824628694,0.7228102693269693,0.5381507620360299,1.602819661920875,0
25%,30-60/x7,0.25,14.691522809518398,3.644579494891188,43.21552615767982,0.8194851508975803,0.3399593645097289,0.9995829258186383,0
25%,30-60/x7,0.5,17.80053611689263,6.75359280226542,45.589099636462066,0.8283308861727475,0.3904559699322466,1.0114298848513004,0
25%,30-60/x7,1.0,23.161963691321684,12.115020376694474,51.59246352705128,0.762381418119324,0.4489408356935168,1.0094801728367397,0
25%,30-60/x7,1.5,27.778587056393512,16.7316437417663,54.54642257870589,0.7341364087194757,0.5092650579662003,1.053993362881722,0
25%,30-60/x7,2.0,31.900444292021348,20.853500977394138,57.92849080974145,0.7279072747671982,0.5506866111322352,1.1176260522823984,0
25%,30-60/x7,3.3000000000000003,41.15920260609982,30.112259291472608,69.08216200029422,0.7445496951922533,0.5958007308156412,1.2883443240021935,0
25%,30-60/x10,0.25,16.31060244945617,5.263659134828959,34.89879696486249,0.888163863511873,0.4673686163416561,1.2399703041811683,0
25%,30-60/x10,0.5,20.837590418367945,9.790647103740735,32.599055931314616,0.9366963501944324,0.6392084010737065,1.580844928635095,0
25%,30-60/x10,1.0,28.753090267475212,17.706146952848,41.549872403307376,0.8453111005884352,0.6920139245767326,1.770915609745379,0
25%,30-60/x10,1.5,35.73997598834564,24.69303267371843,50.93827551010685,0.781451343222574,0.7016330182056192,1.802978797361272,0
25%,30-60/x10,2.0,42.14289233067517,31.095949016047957,57.771024235557114,0.7488934217743818,0.7294814812152302,1.8493498052476043,0
25%,30-60/x10,3.3000000000000003,57.1468229807397,46.099879666112486,68.89898090341065,0.7218320940367318,0.8294291473026825,2.0118950731623118,0
25%,30-60/x14,0.25,15.24151401575622,4.19457070112901,42.33428804171959,0.8480470770773821,0.36002764474829513,1.1015239850435656,0
25%,30-60/x14,0.5,19.13194543907477,8.08500212444756,34.03318436902328,0.9671225503932936,0.5621556076453578,1.3398202757654931,0
25%,30-60/x14,1.0,26.446654844057683,15.399711529430473,39.87853477529158,0.9907391637382064,0.6631802044152288,1.531311383230645,0
25%,30-60/x14,1.5,33.33277097548839,22.285827660861177,49.38440351663296,0.9573266213396531,0.6749655478629344,1.602240649490356,0
